	URL		B&W	COLUMNS	GENRE	SOUS-GENRE	TRAD	ACTES	RECUEIL	GENDER	FONT	DOUBLE	ARK CATALOGUE	DATES	AUTEURS	WD	TITRE	CONTRIBUTEURS	EDITEURS	DESCRIPTIONS	SUJETS	PROVENANCE		DROITS	NOMBRE DE VUES	CODE(S) PROJET(S)	NQA Moyen (%)	SOURCE
https://gallica.bnf.fr/ark:/12148/bpt6k108514s/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k108514s												http://catalogue.bnf.fr/ark:/12148/cb308865456	1723	Marivaux, Pierre de (1688-1763). Auteur du texte		La surprise de l'amour , comedie. Representée par les Comediens italiens de S.A.R. Monseigneur le duc d'Orleans, le ... 1722	Riccoboni, Luigi (1676-1753). Éditeur scientifique	A Paris, chez Antoine Gandouin. M.DCC.XXIII	[La surprise de l'amour (français)]		Gallica		domaine public ¤ public domain	110		0	Bibliothèque nationale de France, département Littérature et art, Yf-5843
https://gallica.bnf.fr/ark:/12148/bpt6k1051616s/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1051616s												http://catalogue.bnf.fr/ark:/12148/cb30886547w	1728	Marivaux, Pierre de (1688-1763). Auteur du texte		La surprise de l'amour . Comédie. Représentée par les Comédiens italiens ordinaires du Roi, pour la première fois le 3. May 1722		A Paris, chez Briasson, ruë Saint Jacques, à la Science. [1728]	[La surprise de l'amour (français)] ¤ Collection : Nouveau théâtre italien		Gallica		domaine public ¤ public domain	120		0	Bibliothèque nationale de France, département Réserve des livres rares, RES P-YF-279 (1,2)
https://gallica.bnf.fr/ark:/12148/bpt6k108804c/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k108804c												http://catalogue.bnf.fr/ark:/12148/cb30886552g	1728	Marivaux, Pierre de (1688-1763). Auteur du texte		La seconde surprise de l'amour : comédie : représentée par les Comédiens françois, au mois de décembre 1727 / par monsieur de Marivaux		chez Pierre Prault (A Paris)	[La seconde surprise de l'amour (français)]		Gallica		domaine public ¤ public domain	159	GTextes1	0	Bibliothèque nationale de France, département Littérature et art, Yf-7663
https://gallica.bnf.fr/ark:/12148/bpt6k5752704r/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5752704r												http://catalogue.bnf.fr/ark:/12148/cb30886562s	1732	Marivaux, Pierre de (1688-1763). Auteur du texte		Le triomphe de l'amour , comédie de M. de Marivaux, représentée par les Comédiens italiens au mois d'avril 1732		P. Prault (Paris)	[Le triomphe de l'amour (français)] ¤ Avec mode texte		Gallica		domaine public ¤ public domain	155	GTextes1	90,36	Bibliothèque nationale de France, département Littérature et art, YF-7690
https://gallica.bnf.fr/ark:/12148/bpt6k63926322/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k63926322							1					http://catalogue.bnf.fr/ark:/12148/cb308870034	1848	Markwell, William Robert. Auteur du texte		Bourcicault Zénon, ou L'homme sans gêne : folie-vaudeville en un acte / par William Robert Markwell,...		Martinon (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	36		99,12	Bibliothèque nationale de France, département Littérature et art, 4-YTH-482
https://gallica.bnf.fr/ark:/12148/bpt6k3077864c/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k3077864c												http://catalogue.bnf.fr/ark:/12148/cb30887157b	1829-1830	Marlès, Jules Lacroix de (17..-1850?). Auteur du texte		Merveilles de la nature et de l'art dans les cinq parties du monde, ou Description des objets les plus curieux, tant sous le rapport de l'histoire naturelle, comme grottes, cascades, sources, montagnes. Amérique. Tome 1 / ... Par M. de Marlès...		d'Eymery, Fruger et Cie (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	409		87,97	Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, G-26324
https://gallica.bnf.fr/ark:/12148/bpt6k3078617b/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k3078617b												http://catalogue.bnf.fr/ark:/12148/cb30887157b	1829-1830	Marlès, Jules Lacroix de (17..-1850?). Auteur du texte		Merveilles de la nature et de l'art dans les cinq parties du monde, ou Description des objets les plus curieux, tant sous le rapport de l'histoire naturelle, comme grottes, cascades, sources, montagnes. Asie. Tome 1 / ... Par M. de Marlès...		d'Eymery, Fruger et Cie (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	359		87,79	Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, G-26322
https://gallica.bnf.fr/ark:/12148/bd6t5368196x/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bd6t5368196x												http://catalogue.bnf.fr/ark:/12148/cb30887157b	1829-1830	Marlès, Jules Lacroix de (17..-1850?). Auteur du texte		Merveilles de la nature et de l'art dans les cinq parties du monde, ou Description des objets les plus curieux, tant sous le rapport de l'histoire naturelle, comme grottes, cascades, sources, montagnes. Asie. Tome 2 / ... Par M. de Marlès...		d'Eymery, Fruger et Cie (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	362		88,88	Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, G-26323
https://gallica.bnf.fr/ark:/12148/bd6t53686084/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bd6t53686084												http://catalogue.bnf.fr/ark:/12148/cb30887157b	1829-1830	Marlès, Jules Lacroix de (17..-1850?). Auteur du texte		Merveilles de la nature et de l'art dans les cinq parties du monde, ou Description des objets les plus curieux, tant sous le rapport de l'histoire naturelle, comme grottes, cascades, sources, montagnes. Asie. Tome1 / ... Par M. de Marlès...		d'Eymery, Fruger et Cie (Paris)			Gallica		domaine public ¤ public domain	364		0	Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, G-26322
https://gallica.bnf.fr/ark:/12148/bpt6k5695678h/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5695678h							3					http://catalogue.bnf.fr/ark:/12148/cb30887973s	1771	Marmontel, Jean-François (1723-1799). Auteur du texte		L'ami de la maison, comédie en trois actes et en vers, mêlée d'ariettes , représentée, devant sa majesté, à Fontainebleau, le 26 octobre 1771		P.-R.-C. Ballard (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	70		81,47	Bibliothèque nationale de France, département Littérature et art, 8-YTH-632
https://gallica.bnf.fr/ark:/12148/bpt6k58076376/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k58076376												http://catalogue.bnf.fr/ark:/12148/cb308879744	1772	Marmontel, Jean-François (1723-1799). Auteur du texte		L'Ami de la maison	Grétry, André-Ernest-Modeste (1741-1813). Auteur ou responsable intellectuel	Vente (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	86		82	Bibliothèque nationale de France, département Littérature et art, 8-YTH-635
https://gallica.bnf.fr/ark:/12148/bpt6k5808044k/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5808044k							3					http://catalogue.bnf.fr/ark:/12148/cb30887975g	1780	Marmontel, Jean-François (1723-1799). Auteur du texte		L'Ami de la maison, comédie en 3 actes et en vers, mêlée d'ariettes,... par M. Marmontel,... La musique est de M. Grétry. [Fontainebleau, 26 octobre 1771, et Théâtre de la Comédie italienne, 24 mai 1772.]		Impr. royale (Parme)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	56		85,15	Bibliothèque nationale de France, département Littérature et art, 8-YTH-634
https://gallica.bnf.fr/ark:/12148/bpt6k5808112z/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5808112z							3					http://catalogue.bnf.fr/ark:/12148/cb30887976t	1823	Marmontel, Jean-François (1723-1799). Auteur du texte		L'Ami de la maison, comédie en 3 actes et en vers, mêlée d'ariettes,... par M. Marmontel,... La musique est de M. Grétry. [Fontainebleau, 26 octobre 1771, et Théâtre de la Comédie italienne, 24 mai 1772.]		Vente (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	46		95,92	Bibliothèque nationale de France, département Littérature et art, 8-YTH-636
https://gallica.bnf.fr/ark:/12148/bpt6k5819751q/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5819751q												http://catalogue.bnf.fr/ark:/12148/cb30887984f	1750	Marmontel, Jean-François (1723-1799). Auteur du texte		Aristomène, tragédie, par M. Marmontel. [Comédiens ordinaires du Roy, 30 avril 1749]		S. Jorry (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	64		86,05	Bibliothèque nationale de France, département Littérature et art, YF-10110
https://gallica.bnf.fr/ark:/12148/bpt6k5813318v/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5813318v							3					http://catalogue.bnf.fr/ark:/12148/cb30887988t	1766	Marmontel, Jean-François (1723-1799). Auteur du texte		La bergère des Alpes , pastorale en trois actes et en vers, mêlée de chants, par M. Marmontel de l'Académie françoise	Kohaut, Josef (1734-1777). Compositeur ¤ Kohault. Compositeur	A Paris, chez Merlin, libraire, rue de la Harpe, vis-à-vis la rue Poppée	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	68		81,42	Bibliothèque nationale de France, département Littérature et art, 8-YTH-1954
https://gallica.bnf.fr/ark:/12148/bpt6k5772338q/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5772338q												http://catalogue.bnf.fr/ark:/12148/cb308879953	1750	Marmontel, Jean-François (1723-1799). Auteur du texte		Cléopâtre , tragédie par M. Marmontel		S. Jorry (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	98		69,96	Bibliothèque nationale de France, département Littérature et art, 8-YTH-3512
https://gallica.bnf.fr/ark:/12148/bpt6k58180970/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k58180970							4					http://catalogue.bnf.fr/ark:/12148/cb308880052	1783	Marmontel, Jean-François (1723-1799). Auteur du texte		Le dormeur éveillé , opéra-comique, en quatre actes, en vers, mêlé d'ariettes. Représenté devant LL. MM. à Fontainebleau	Piccinni, Niccolò (1728-1800). Compositeur	impr. de P.-R.-C. Ballard (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	103		71,15	Bibliothèque nationale de France, département Littérature et art, 8-YTH-5380
https://gallica.bnf.fr/ark:/12148/bd6t54202210z/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bd6t54202210z												http://catalogue.bnf.fr/ark:/12148/cb308880172	1753	Marmontel, Jean-François (1723-1799). Auteur du texte		Les Héraclides, tragédie, par M. Marmontel... [Comédiens ordinaires du Roi, mai et juin 1752.]		S. Jorry (Paris)			Gallica		domaine public ¤ public domain	96		0	Bibliothèque nationale de France, département Littérature et art, 8-YTH-8402 (A)
https://gallica.bnf.fr/ark:/12148/bpt6k1520389q/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1520389q												http://catalogue.bnf.fr/ark:/12148/cb30888019r	1761	Marmontel, Jean-François (1723-1799). Auteur du texte		Hercule mourant , tragédie lyrique, représentée pour la premiere fois, par l'Academie-royale de musique, le vendredi 3 avril 1761	Dauvergne, Antoine (1713-1797). Compositeur	Aux dépens de l'Académie. A Paris, chés de Lormel, imprimeur de ladite Académie, rue du Foin, à l'image Sainte Genevieve. On trouvera les livres de paroles à la salle de l'Opera. M. DCC. LXI. Avec approbation et privilege du Roi	Avec mode texte ¤ Tragédies lyriques		Gallica		domaine public ¤ public domain	54		76,98	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-2151
https://gallica.bnf.fr/ark:/12148/bd6t5752730c/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bd6t5752730c							1					http://catalogue.bnf.fr/ark:/12148/cb30888028q	1769	Marmontel, Jean-François (1723-1799). Auteur du texte		Lucile ,comédie en un acte, meslée d'ariettes. Représentée pour la première fois par les Comédiens italiens ordinaires du Roi, le 5 janvier 1769		A Paris, Chez Merlin, rue de la harpe à S. Joseph	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	40		83,89	Bibliothèque nationale de France, département Arts du spectacle, 8-RO-1783
https://gallica.bnf.fr/ark:/12148/bpt6k73985t/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k73985t							3					http://catalogue.bnf.fr/ark:/12148/cb308880339	1785	Marmontel, Jean-François (1723-1799). Auteur du texte		Pénélope , tragédie lyrique en 3 actes, représentée devant LL. MM., à Fontainebleau, le 2 novembre 1785	Piccinni, Niccolò (1728-1800). Compositeur	impr. de P.-R.-C. Ballard (Paris)	Opéras		Gallica		domaine public ¤ public domain	63		76,7	Bibliothèque nationale de France, département Littérature et art, 8-Yth-13737
https://gallica.bnf.fr/ark:/12148/bd6t5368055v/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bd6t5368055v							3					http://catalogue.bnf.fr/ark:/12148/cb30888278t	1903	Guinon, Albert (1861-1923). Auteur du texte ¤ Marni, Jeanne (1851-1910). Auteur du texte		Le joug : comédie en trois actes / Albert Guinon et J. Marni		Librairie théâtrale (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	196		88,3	Bibliothèque nationale de France, département Littérature et art, 8-YTH-30228
https://gallica.bnf.fr/ark:/12148/bpt6k6319610f/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k6319610f							1					http://catalogue.bnf.fr/ark:/12148/cb30888780r	1861	Marot, Gaston (1837-1916). Auteur du texte		Les Amours de M. Peutimporte, vaudeville en 1 acte, par M. Gaston Marot... [Paris, Beaumarchais, 30 juin 1861.]		Barbré (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	16		99,96	Bibliothèque nationale de France, département Littérature et art, 4-YTH-147
https://gallica.bnf.fr/ark:/12148/bpt6k6557901g/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k6557901g							2					http://catalogue.bnf.fr/ark:/12148/cb30889214t	1855	Marquet (18..-18.. , auteur dramatique). Auteur du texte ¤ Jullien, Jean-Auguste (1731-1771). Auteur du texte		À la nuit close : vaudeville en deux actes / par MM. Marquet et Jullien...		impr. de Vve Dondey-Dupré (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	16		99,93	Bibliothèque nationale de France, département Littérature et art, 4-YTH-14
https://gallica.bnf.fr/ark:/12148/bpt6k57743672/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k57743672							2					http://catalogue.bnf.fr/ark:/12148/cb30890364p	1894	Mars, Antony (1860-1915). Auteur du texte		Barbotin et Picquoiseau : comédie-vaudeville en deux actes / par Antony Mars		J. Bricon (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	68		93,31	Bibliothèque nationale de France, département Littérature et art, 8-YTH-26840
https://gallica.bnf.fr/ark:/12148/bpt6k9323904/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k9323904							2					http://catalogue.bnf.fr/ark:/12148/cb30890383z	1889	Mars, Antony (1860-1915). Auteur du texte		La meunière du Moulin-joli : pièce en deux actes avec choeurs et couplets / par Antony Mars		J. Bricon (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	100		87,8	Bibliothèque nationale de France, département Littérature et art, 8-YTH-23653
https://gallica.bnf.fr/ark:/12148/bd6t5774541h/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bd6t5774541h							3					http://catalogue.bnf.fr/ark:/12148/cb30890560v	1907	Marsan, Maurice de (1852-1929). Auteur du texte ¤ Gorsse, Henry de (1868-1936). Auteur du texte		Le Coup de Jarnac, vaudeville en 3 actes. [Paris, Folies-dramatiques, 22 mars 1907.] / Henry de Gorsse et Maurice de Marsan		Librairie théâtrale (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	219		88,46	Bibliothèque nationale de France, département Arts du spectacle, 8-RF-60880
https://gallica.bnf.fr/ark:/12148/bpt6k8833794/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k8833794							1					http://catalogue.bnf.fr/ark:/12148/cb308905647	1902	Marsan, Maurice de (1852-1929). Auteur du texte		L'Empire du milieu : comédie-vaudeville en un acte... / Maurice de Marsan		(Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	24		85,57	Bibliothèque nationale de France, département Littérature et art, 4-YTH-7239
https://gallica.bnf.fr/ark:/12148/bpt6k876002q/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k876002q							1					http://catalogue.bnf.fr/ark:/12148/cb30890565k	1900	Guillemaud, Marcel (1867-1924). Auteur du texte ¤ Marsan, Maurice de (1852-1929). Auteur du texte		Les enfants d'Édouard : comédie en un acte / Marcel Guillemaud et Maurice de Marsan		C. Joubert (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	20		86,06	Bibliothèque nationale de France, département Littérature et art, 4-YTH-6823
https://gallica.bnf.fr/ark:/12148/bpt6k370280n/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k370280n							1					http://catalogue.bnf.fr/ark:/12148/cb308905767	1906	Marsan, Maurice de (1852-1929). Auteur du texte		L'homme du Louvre : vaudeville en 1 acte / Maurice de Marsan		C. Joubert (Paris)	Opéras-comiques		Gallica		domaine public ¤ public domain	26		0	Bibliothèque nationale de France, département Littérature et art, 4-YTH-7924
https://gallica.bnf.fr/ark:/12148/bpt6k8803820/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k8803820							1					http://catalogue.bnf.fr/ark:/12148/cb30890590s	1902	Marsan, Maurice de (1852-1929). Auteur du texte		Monsieur Babolin : comédie en un acte... / Maurice de Marsan		(Paris)	Avec mode texte ¤ Opéras bouffes		Gallica		domaine public ¤ public domain	16		84,55	Bibliothèque nationale de France, département Littérature et art, 4-YTH-7244
https://gallica.bnf.fr/ark:/12148/bpt6k5808584t/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5808584t												http://catalogue.bnf.fr/ark:/12148/cb30890686t	1904	Marsay, Jehan-Marie-Joseph-Côme de (1868-1945). Auteur du texte		Une croisière en Extrême-Orient / comte de Marsay		C. Delagrave (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	284	Sinica1 ¤ FranceJp0	96,14	Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-O2-1073
https://gallica.bnf.fr/ark:/12148/bpt6k3395809t/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k3395809t							1					http://catalogue.bnf.fr/ark:/12148/cb30890821s	1901	Lorde, André de (1869-1942). Auteur du texte ¤ Marsèle, Jean (18..-1956). Auteur du texte		Mariage d'amour ! : comédie en un acte (3e édition) / André de Lorde et Jean Marsèle		Librairie théâtrale (Paris)	Contient une table des matières ¤ Avec mode texte		Gallica		conditions spécifiques d'utilisation - Projet de numérisation des indisponibles ¤ restricted use	34		99,99	Bibliothèque nationale de France, département Littérature et art, 8-YTH-29552
https://gallica.bnf.fr/ark:/12148/bpt6k5805292d/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5805292d							1					http://catalogue.bnf.fr/ark:/12148/cb308913507	1894	Marsolleau, Louis (1864-1935). Auteur du texte		Le bandeau de Psyché : comédie en un acte, en vers / Louis Marsolleau		G. Charpentier et E. Fasquelle (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	36		90,7	Bibliothèque nationale de France, département Littérature et art, 8-YTH-26678
https://gallica.bnf.fr/ark:/12148/bpt6k617429/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k617429							1					http://catalogue.bnf.fr/ark:/12148/cb30891354m	1900	Marsolleau, Louis (1864-1935). Auteur du texte		Mais quelqu'un troubla la fête : 1 acte en vers / Louis Marsolleau		P.-V. Stock (Paris)	Opéras-comiques		Gallica		domaine public ¤ public domain	36		87,01	Bibliothèque nationale de France, département Littérature et art, 11367
https://gallica.bnf.fr/ark:/12148/bpt6k5626257b/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5626257b							1					http://catalogue.bnf.fr/ark:/12148/cb308914181	1798	Marsollier des Vivetières, Benoît-Joseph (1750-1817). Auteur du texte		Adolphe et Clara, ou Les deux prisonniers , comédie en un acte et en prose, mêlée d'arriettes . Paroles de B.-J. Marsollier, musique du citoyen d'Aleyrac...	Dalayrac, Nicolas (1753-1809). Auteur ou responsable intellectuel	(Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	84		81,06	Bibliothèque nationale de France, département Littérature et art, 8-YTH-206
https://gallica.bnf.fr/ark:/12148/bpt6k62083822/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k62083822							1					http://catalogue.bnf.fr/ark:/12148/cb30891419c	1834	Marsollier des Vivetières, Benoît-Joseph (1750-1817). Auteur du texte		Adolphe et Clara, ou Les deux prisonniers : opéra-comédie en un acte / par Marsollier , musique de Dalayrac	Dalayrac, Nicolas (1753-1809). Compositeur	Barba (Paris) ¤ Bezou (Paris) ¤ Quoy (Paris)	Avec mode texte ¤ Opéras		Gallica		domaine public ¤ public domain	28		99,44	Bibliothèque nationale de France, département Littérature et art, 4-YTH-43
https://gallica.bnf.fr/ark:/12148/bpt6k56284107/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k56284107							1					http://catalogue.bnf.fr/ark:/12148/cb30891421x	1802	Marsollier des Vivetières, Benoît-Joseph (1750-1817). Auteur du texte		Alexis, ou l'Erreur d'un bon père, comédie en 1 acte et en prose, mêlée d'arriettes , paroles du citoyen Marsollier, musique du citoyen Daleyrac... [Paris, Feydeau, 5 pluviôse, an 6.]	Daleyrac. Compositeur	Barba (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	40		68,43	Bibliothèque nationale de France, département Littérature et art, 8-YTH-400
