	URL		B&W	COLUMNS	GENRE	SOUS-GENRE	TRAD	ACTES	RECUEIL	GENDER	FONT	DOUBLE	ARK CATALOGUE	DATES	AUTEURS	WD	TITRE	CONTRIBUTEURS	EDITEURS	DESCRIPTIONS	SUJETS	PROVENANCE		DROITS	NOMBRE DE VUES	CODE(S) PROJET(S)	NQA Moyen (%)	SOURCE
https://gallica.bnf.fr/ark:/12148/bpt6k6208410x/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k6208410x							1					http://catalogue.bnf.fr/ark:/12148/cb30374642w	1847	Dumersan, Théophile Marion (1780-1849). Auteur du texte ¤ Varin (1798-1869). Auteur du texte		Amour et biberon : comédie-vaudeville en un acte / de MM. Du Mersan et Varin...		Beck (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	20		99,46	Bibliothèque nationale de France, département Littérature et art, 4-YTH-127
https://gallica.bnf.fr/ark:/12148/bpt6k5844148f/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5844148f							2					http://catalogue.bnf.fr/ark:/12148/cb303746437	1832	Dumersan, Théophile Marion (1780-1849). Auteur du texte		Les Amours de Paris, comédie en 2 actes, mêlée de chant, par M. Dumersan... [Paris, Variétés, 25 juillet 1832.]		J.-N. Barba (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	46		96,23	Bibliothèque nationale de France, département Littérature et art, 8-YTH-834
https://gallica.bnf.fr/ark:/12148/bpt6k6208457b/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k6208457b							1					http://catalogue.bnf.fr/ark:/12148/cb30374645x	1835	Dumersan, Théophile Marion (1780-1849). Auteur du texte ¤ Courcy, Frédéric de (1796-1862). Auteur du texte ¤ Brazier, Nicolas (1783-1838). Auteur du texte ¤ Théaulon, Emmanuel (1787-1841). Auteur du texte		Anacharsis, ou Ma tante Rose : comédie-vaudeville en un acte / par MM. Dumersan et... [N. Brazier, F. de Courcy et M.-E.-G.-M. Théaulon de Lambert		Marchant (Paris)	Collection : Magasin théâtral : choix de pièces nouvelles ¤ Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	20		99,44	Bibliothèque nationale de France, département Littérature et art, 4-YTH-158
https://gallica.bnf.fr/ark:/12148/bpt6k5853640t/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5853640t							1					http://catalogue.bnf.fr/ark:/12148/cb303746468	1815	Dumersan, Théophile Marion (1780-1849). Auteur du texte		Les Anglaises pour rire, ou la Table et le logement, comédie en 1 acte... par MM. Sewrin et Dumersan... [Paris, Variétés, 1814.]		Masson (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	38		90,8	Bibliothèque nationale de France, département Littérature et art, 8-YTH-940
https://gallica.bnf.fr/ark:/12148/bpt6k64967710/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k64967710							1					http://catalogue.bnf.fr/ark:/12148/cb30374648z	1860	Sewrin, Charles-Augustin (1771-1853). Auteur du texte ¤ Dumersan, Théophile Marion (1780-1849). Auteur du texte		Les Anglaises pour rire, ou La table et le logement : comédie en un acte, mêlée de couplets / par MM. Sewrin et Dumersan		(Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	14		98,72	Bibliothèque nationale de France, département Littérature et art, 4-YTH-182
https://gallica.bnf.fr/ark:/12148/bd6t57725388/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bd6t57725388							1					http://catalogue.bnf.fr/ark:/12148/cb30374657x	1813	Dumersan, Théophile Marion (1780-1849). Auteur du texte ¤ Artois, Armand d' (1788-1867). Auteur du texte ¤ Théaulon, Emmanuel (1787-1841). Auteur du texte		Les Bêtes savantes, folie burlesque en 1 acte et en vaudevilles, par MM. Dumersan, Théaulon et Dartois... [Paris, Vaudeville, 10 juin 1813.]		Fages (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	42		84,34	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-3414 (2)
https://gallica.bnf.fr/ark:/12148/bd6t57756146/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bd6t57756146							2					http://catalogue.bnf.fr/ark:/12148/cb303746615	1834	Dumersan, Théophile Marion (1780-1849). Auteur du texte		Les Boutiquiers, comédie en 2 actes, mêlée de couplets, par M. Du Mersan... [Paris, Variétés, 31 mars 1834.]		Barba (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	49		86,54	Bibliothèque nationale de France, département Arts du spectacle, 8-RF-25630
https://gallica.bnf.fr/ark:/12148/bpt6k6415561d/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k6415561d							3					http://catalogue.bnf.fr/ark:/12148/cb30374666w	1839	Dumersan, Théophile Marion (1780-1849). Auteur du texte ¤ Dumanoir (1806-1865). Auteur du texte		La canaille : comédie-vaudeville en 3 actes / par MM. Dumersan et Dumanoir...		J.-N. Barba (Paris)	Collection : La France dramatique au XIXe siècle : variétés ¤ Collection : La France dramatique au XIXe siècle ¤ Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	32		98,7	Bibliothèque nationale de France, département Littérature et art, 4-YTH-578
https://gallica.bnf.fr/ark:/12148/bpt6k9757935c/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k9757935c							1					http://catalogue.bnf.fr/ark:/12148/cb303746677	1803	Chazet, René de (1774-1844). Auteur du texte ¤ Dumersan, Théophile Marion (1780-1849). Auteur du texte ¤ Moreau de Commagny, Charles-François-Jean-Baptiste (1783-1832). Auteur du texte		Cassandre aveugle, ou Le concert d'Arlequin , comédie-parade en un acte, mêlée de vaudevilles, par MM. Chazet et Moreau...		Huet (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	44		98,5	Bibliothèque nationale de France, département Littérature et art, 8-YTH-2755
https://gallica.bnf.fr/ark:/12148/bpt6k3046487v/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k3046487v							1					http://catalogue.bnf.fr/ark:/12148/cb303746766	1838	Brazier, Nicolas (1783-1838). Auteur du texte ¤ Dumersan, Théophile Marion (1780-1849). Auteur du texte		Le coin de rue, ou Le rempailleur de chaises : comédie grivoise en un acte, mêlée de couplets / par MM. Brazier et Dumersan...		Barba (Paris)	Collection : La France dramatique au XIXe siècle ¤ Collection : La France dramatique au XIXe siècle ¤ Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	14		86,14	Bibliothèque nationale de France, département Littérature et art, YF-1119 (15)
https://gallica.bnf.fr/ark:/12148/bpt6k9759500d/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k9759500d												http://catalogue.bnf.fr/ark:/12148/cb30374678w	1836	Dumersan, Théophile Marion (1780-1849). Auteur du texte ¤ Lhérie, Victor (1808-1845). Auteur du texte		Crime et mystère : mélodrame manqué, mêlé de chants... / par M. Dumersan [et Lhérie jeune]...		Marchant (Paris)	Collection : Nouveau répertoire dramatique ¤ Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	40		98,51	Bibliothèque nationale de France, département Littérature et art, 8-YTH-4230
https://gallica.bnf.fr/ark:/12148/bpt6k9761830c/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k9761830c							1					http://catalogue.bnf.fr/ark:/12148/cb303746797	1823	Brazier, Nicolas (1783-1838). Auteur du texte ¤ Dumersan, Théophile Marion (1780-1849). Auteur du texte		Les Cuisinières , comédie en un acte, mêlée de couplets, par MM. Brazier et Dumersan... Seconde édition...		J.-N. Barba (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	48		98,5	Bibliothèque nationale de France, département Littérature et art, 8-YTH-4294
https://gallica.bnf.fr/ark:/12148/bpt6k65480994/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k65480994							1					http://catalogue.bnf.fr/ark:/12148/cb303746824	1868	Dumersan, Théophile Marion (1780-1849). Auteur du texte ¤ Brazier, Nicolas (1783-1838). Auteur du texte		Les cuisinières : comédie en 1 acte, mêlée de couplets / par MM. Brazier et Dumersan...		(Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	16		98,5	Bibliothèque nationale de France, département Littérature et art, 4-YTH-1001
https://gallica.bnf.fr/ark:/12148/bpt6k9800808t/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k9800808t							2					http://catalogue.bnf.fr/ark:/12148/cb30374683g	1812	Dumersan, Théophile Marion (1780-1849). Auteur du texte		Les Deux matinées ou Les soeurs de charité , comédie en deux actes, mêlée de couplets, tirée des Conseils à ma fille de M. Bouilly , par M. Du Mersan...	Bouilly, Jean-Nicolas (1763-1842). Auteur adapté	Mme Masson (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	48		98,5	Bibliothèque nationale de France, département Littérature et art, 8-YTH-4941
https://gallica.bnf.fr/ark:/12148/bpt6k97621679/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k97621679							1					http://catalogue.bnf.fr/ark:/12148/cb303746886	1810	Pain, Joseph (1773-1830). Auteur du texte ¤ Dumersan, Théophile Marion (1780-1849). Auteur du texte		Encore une partie de chasse, ou Le tableau d'histoire , comédie-anecdote en un acte, en vers , par MM. Joseph Pain et Dumersan...		A Paris, chez Mlle. Lecouvreur, libraire, éditeur de pièces de théâtre, galerie et porte du Théâtre français, n°. 1, rue de Richelieu. M D CCC X.	Avec mode texte		Gallica		domaine public ¤ public domain	44		98,5	Bibliothèque nationale de France, département Littérature et art, 8-YTH-5913
https://gallica.bnf.fr/ark:/12148/bpt6k96134248/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k96134248							2					http://catalogue.bnf.fr/ark:/12148/cb30374689j	18..	Dumersan, Théophile Marion (1780-1849). Auteur du texte ¤ Carmouche, Pierre-Frédéric-Adolphe (1797-1868). Auteur du texte		L'enfant de choeur : comédie-vaudeville en deux actes / par MM. Dumersan et Carmouche		[s.n.]	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	18		98,5	Bibliothèque nationale de France, département Littérature et art, 4-YTH-1393
https://gallica.bnf.fr/ark:/12148/bd6t54198634v/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bd6t54198634v							2					http://catalogue.bnf.fr/ark:/12148/cb30374693s	1836	Dumersan, Théophile Marion (1780-1849). Auteur du texte ¤ Artois, Armand d' (1788-1867). Auteur du texte		La femme du peuple : drame en deux actes, mêlé de couplets. Année 3,Tome 1 / par MM. Dumersan et Alexandre...		Marchant (Paris)	Collection : Magasin théâtral , 11, 1 ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	36		0	Bibliothèque nationale de France, département Littérature et art, YF-444 (1)
https://gallica.bnf.fr/ark:/12148/bpt6k96093626/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k96093626							3					http://catalogue.bnf.fr/ark:/12148/cb30374698h	1836	Dumersan, Théophile Marion (1780-1849). Auteur du texte		La gamine de Paris : comédie-vaudeville en 3 actes / par M. Dumersan...		J.-N. Barba (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	56		98,5	Bibliothèque nationale de France, département Littérature et art, 8-YTH-7782
https://gallica.bnf.fr/ark:/12148/bd6t5772539n/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bd6t5772539n							1					http://catalogue.bnf.fr/ark:/12148/cb303747007	1813	Dumersan, Théophile Marion (1780-1849). Auteur du texte		Gargantua ou Rabelais en voyage, comédie en 1 acte, mêlée de couplets, par M. Du Mersan... [Paris, Variétés, 29 juin 1813.]		Fages (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	58		84,47	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-3414 (3)
https://gallica.bnf.fr/ark:/12148/bpt6k42230816/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k42230816							5					http://catalogue.bnf.fr/ark:/12148/cb30374701k	1848	Dumersan, Théophile Marion (1780-1849). Auteur du texte ¤ Delaborde (18..-18.. , auteur dramatique). Auteur du texte		Guillaume le débardeur, drame populaire mêlé de chants, en 5 actes et 6 tableaux, par MM. Dumersan et Delaborde... [Paris, Gaîté. 23 mai 1848.]		impr. de Vve Dondey-Dupré ((Paris,))	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	94		87,85	Bibliothèque nationale de France, département Littérature et art, 8-YTH-8171
https://gallica.bnf.fr/ark:/12148/bpt6k1526265t/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1526265t												http://catalogue.bnf.fr/ark:/12148/cb303747038	1806	Duval, Georges-Louis-Jacques (1772-1853). Auteur du texte ¤ Dumersan, Théophile Marion (1780-1849). Auteur du texte		L'Héloïse de l'Ile-Saint-Louis, vaudeville, par M. Georges Duval [et T. Dumersan]... [Paris, Théâtre Montansier, 17 décembre 1805.]		Mme Cavanagh (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	38		82,26	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-3410 (5)
https://gallica.bnf.fr/ark:/12148/bd6t54200189c/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bd6t54200189c							1					http://catalogue.bnf.fr/ark:/12148/cb303747069	1834	Dumersan, Théophile Marion (1780-1849). Auteur du texte		Les Immoralités, pièce morale en 1 acte, mêlée de couplets, par M. Dumersan... [Paris, Variétés, 16 septembre 1834.]. Numéro 76,Tome 4		Marchant (Paris)	Opéras-comiques		Gallica		domaine public ¤ public domain	22		0	Bibliothèque nationale de France, département Littérature et art, YF-437 (1)
https://gallica.bnf.fr/ark:/12148/bpt6k96020991/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k96020991							3					http://catalogue.bnf.fr/ark:/12148/cb30374714x	1857	Dumersan, Théophile Marion (1780-1849). Auteur du texte		Madame Gibou et Madame Pochet, ou Le thé chez la ravaudeuse : pièce grivoise en 3 actes, mêlée de couplets / par M. Dumersan		(Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	22		98,5	Bibliothèque nationale de France, département Littérature et art, 4-YTH-2455
https://gallica.bnf.fr/ark:/12148/bpt6k86308635/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k86308635							3					http://catalogue.bnf.fr/ark:/12148/cb30374716m	1880	Dumersan, Théophile Marion (1780-1849). Auteur du texte		Madame Gibou et Madame Pochet, ou le Thé chez la ravaudeuse, pièce grivoise en 3 actes, mêlée de couplets, par M. Dumersan... [Paris, Variétés, 20 février 1832.]		(Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	20		99,94	Bibliothèque nationale de France, département Littérature et art, 4-YTH-4884
https://gallica.bnf.fr/ark:/12148/bpt6k9683964f/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k9683964f												http://catalogue.bnf.fr/ark:/12148/cb303747189	1804	Moreau de Commagny, Charles-François-Jean-Baptiste (1783-1832). Auteur du texte ¤ Dumersan, Théophile Marion (1780-1849). Auteur du texte		La Manie de l'indépendance, ou Scapin tout seul , monologue en prose, mêlé de vaudeville , par MM. Moreau et Dumersan...		Mme Cavanagh-Barba (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	24		98,5	Bibliothèque nationale de France, département Littérature et art, 8-YTH-10798
https://gallica.bnf.fr/ark:/12148/bpt6k30452035/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k30452035							3					http://catalogue.bnf.fr/ark:/12148/cb30374722j	1836	Dumersan, Théophile Marion (1780-1849). Auteur du texte		Marie-honnête : comédie en vers, en trois actes et en trois époques, imitation burlesque de Marie / par M. Dumersan...		Nobis (Paris)	Collection : Musée dramatique ¤ Avec mode texte		Gallica		domaine public ¤ public domain	36		86,58	Bibliothèque nationale de France, département Littérature et art, YF-10436 (16-17)
https://gallica.bnf.fr/ark:/12148/bpt6k97620906/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k97620906							1					http://catalogue.bnf.fr/ark:/12148/cb303747247	1831	Dumersan, Théophile Marion (1780-1849). Auteur du texte		Messieurs Panoufle père et fils, ou La pension pour rire : comédie-vaudeville en un acte / par M. Du Mersan...		J.-N. Barba (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	42		98,5	Bibliothèque nationale de France, département Littérature et art, 8-YTH-11715
https://gallica.bnf.fr/ark:/12148/bpt6k9800802b/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k9800802b							1					http://catalogue.bnf.fr/ark:/12148/cb30374728m	1808	Duval, Georges-Louis-Jacques (1772-1853). Auteur du texte ¤ Dumersan, Théophile Marion (1780-1849). Auteur du texte		M. Bonne Grâce, ou Le petit volage , comédie en un acte, mêlée de couplets. Par MM. Georges Duval et D***...		Mme Cavanagh (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	32		98,5	Bibliothèque nationale de France, département Littérature et art, 8-YTH-12040
https://gallica.bnf.fr/ark:/12148/bpt6k9761696f/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k9761696f							1					http://catalogue.bnf.fr/ark:/12148/cb30374734j	1836	Dumersan, Théophile Marion (1780-1849). Auteur du texte ¤ Dupeuty, Charles (1798-1865). Auteur du texte		M. Dasnière, ou La suite du Sourd : comédie-parade en un acte, mêlée de couplets / par MM. Dumersan et Dupeuty...		Marchant (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	56		98,5	Bibliothèque nationale de France, département Littérature et art, 8-YTH-12074
https://gallica.bnf.fr/ark:/12148/bpt6k15262593/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k15262593							1					http://catalogue.bnf.fr/ark:/12148/cb30374738x	1805	Dumersan, Théophile Marion (1780-1849). Auteur du texte		M. Sapajou, ou l'Enseigne du singe, vaudeville en 1 acte par M. Dumersan... [Paris, Théâtre Montansier, 26 vendémiaire an XIV (15 octobre 1805).]		Mme Cavanagh (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	40		84,69	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-3410 (2)
https://gallica.bnf.fr/ark:/12148/bpt6k72234r/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k72234r							1					http://catalogue.bnf.fr/ark:/12148/cb30374741t	1813	Dumersan, Théophile Marion (1780-1849). Auteur du texte ¤ Artois, Armand d' (1788-1867). Auteur du texte		Le nécessaire et le superflu , comédie-vaudeville en un acte , par MM. Du Mersan et Dartois...		Mme Masson (Paris)	Opéras-comiques		Gallica		domaine public ¤ public domain	34		0	Bibliothèque nationale de France, département Fonds du service reproduction, RES-YF-3416 (4)
https://gallica.bnf.fr/ark:/12148/bd6t5750268b/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bd6t5750268b							1					http://catalogue.bnf.fr/ark:/12148/cb30374741t	1813	Dumersan, Théophile Marion (1780-1849). Auteur du texte ¤ Artois, Armand d' (1788-1867). Auteur du texte		Le nécessaire et le superflu , comédie-vaudeville en un acte , par MM. Du Mersan et Dartois...		Mme Masson (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	34		86,37	Bibliothèque nationale de France, département Réserve des livres rares, RES YF-3414 (4)
https://gallica.bnf.fr/ark:/12148/bd6t5772540k/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bd6t5772540k							1					http://catalogue.bnf.fr/ark:/12148/cb30374741t	1813	Dumersan, Théophile Marion (1780-1849). Auteur du texte ¤ Artois, Armand d' (1788-1867). Auteur du texte		Le nécessaire et le superflu , comédie-vaudeville en un acte , par MM. Du Mersan et Dartois...		Mme Masson (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	45		85,36	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-3414 (4)
