	URL		B&W	COLUMNS	GENRE	SOUS-GENRE	TRAD	ACTES	RECUEIL	GENDER	FONT	DOUBLE	ARK CATALOGUE	DATES	AUTEURS	WD	TITRE	CONTRIBUTEURS	EDITEURS	DESCRIPTIONS	SUJETS	PROVENANCE		DROITS	NOMBRE DE VUES	CODE(S) PROJET(S)	NQA Moyen (%)	SOURCE
https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001103223512/f10.thumbnail	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001103223512							1						1824	Brazier, Nicolas, 1783-1838, Auteur ¤ Carmouche, Pierre-Frédéric-Adolphe, 1797-1868, Co-auteur ¤ Mazères, Edouard-Joseph-Ennemond, 1796-1866, Co-auteur		Les petites saturnales : comédie en un acte, mêlée de couplets		Quoy (Paris) ¤ et Barba (Paris)	Fait partie d'un recueil (307460-307473)		numelyo		Licence Ouverte-Open Licence			0	Bibliothèque municipale de Lyon, 307472
https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001100337554/f10.thumbnail	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001100337554							1						1824	Brazier, Nicolas, 1783-1838, Auteur ¤ Dumersan, Théophile Marion, 1780-1849, Co-auteur		Les Cuisinières... : comédie en un acte...		J.-N. Barba (Paris)			numelyo		Licence Ouverte-Open Licence			0	Bibliothèque municipale de Lyon, 430842
https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001100337299/f10.thumbnail	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001100337299							1						1824	Courcy, Frédéric de, 1796-1862, Auteur ¤ Langlé, Ferdinand, 1798-1867, Co-auteur		Les emprunts à la mode, ou le négociant sans patente : comédie vaudeville en un acte		Quoy (Paris) ¤ Barba (Paris)	Dans une pochette (430813-430823) ¤ Palais Des Arts		numelyo		Licence Ouverte-Open Licence			0	Bibliothèque municipale de Lyon, 430817
https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001100230569/f10.thumbnail	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001100230569							5						1824	Epagny, Violet d', 1787-1868, Auteur		Luxe et indigence ou le ménage parisien : comédie en cinq actes et en vers		J.-N. Barba (Paris)			numelyo		Licence Ouverte-Open Licence			0	Bibliothèque municipale de Lyon, 382638
https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001102320574/f10.thumbnail	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001102320574							5						1824	Gary, principal du collège de Carcassonne, Auteur		Eudore et Cymodocée : tragédie en cinq actes		J.-N. Barba, libraire (Paris)	Avec "Extrait du catalogue de livres qui se trouvent chez J.-N. Barba, libraire..." ¤ Fait partie d'un recueil (363165-363172). Pièce de titre : "Mélanges poétiques"		numelyo		Licence Ouverte-Open Licence			0	Bibliothèque municipale de Lyon, 363171
https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001100350789/f10.thumbnail	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001100350789													1824	Mortier, Denis, 1794-1824, Auteur		Discours prononcé par M. Mortier, Docteur en médec. de la Faculté de Paris, Profess. d&#039,anatomie et de chirurgie, à son entrée en exercice comme chirurgien en chef de l&#039,Hotel-Dieu de Lyon, le 30 décembre 1823. Imprimé par Ordre de l&#039,Administration		Imprimerie de Durand et Perrin (Lyon)	Fait partie d'un recueil (437222-437230)		numelyo		Licence Ouverte-Open Licence			0	Bibliothèque municipale de Lyon, 437229
https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001103214255/f10.thumbnail	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001103214255							1						1825	Brazier, Nicolas, 1783-1838, Auteur ¤ Simonnin, Antoine-Jean-Baptiste, 1780-1856, Co-auteur ¤ Carmouche, Pierre-Frédéric-Adolphe, 1797-1868, Co-auteur		Les rosières de Paris : comédie-vaudeville en un acte		Bouquin de Lasouche (Paris)	Fait partie d'un recueil (307433-307447)		numelyo		Licence Ouverte-Open Licence			0	Bibliothèque municipale de Lyon, 307434
https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001103214099/f10.thumbnail	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001103214099							1						1825	Carmouche, Pierre-Frédéric-Adolphe, 1797-1868, Auteur ¤ Courcy, Frédéric de, 1796-1862, Co-auteur		La vieillesse de Frontin : comédie-vaudeville en un acte		Quoy (Paris)	Fait partie d'un recueil (307418-307432)		numelyo		Licence Ouverte-Open Licence			0	Bibliothèque municipale de Lyon, 307425
https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001103214024/f10.thumbnail	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001103214024							1						1825	Carmouche, Pierre-Frédéric-Adolphe, 1797-1868, Auteur ¤ Courcy, Frédéric de, 1796-1862, Co-auteur		Les Étrennes à la halle : comédie grivoise en un acte, mêlée de couplets		Bouquin de La Souche (Paris)	Fait partie d'un recueil (307418-307432)		numelyo		Licence Ouverte-Open Licence			0	Bibliothèque municipale de Lyon, 307421
https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001103214214/f10.thumbnail	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001103214214							1						1825	Carmouche, Pierre-Frédéric-Adolphe, 1797-1868, Auteur ¤ Courcy, Frédéric de, 1796-1862, Co-auteur ¤ Martin, Alexandre, littérateur‏, 17..-18.., Co-auteur		In vino veritas : comédie-vaudeville en un acte		Bouquin de La Souche (Paris)	Fait partie d'un recueil (307433-307447)		numelyo		Licence Ouverte-Open Licence			0	Bibliothèque municipale de Lyon, 307433
https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001103214263/f10.thumbnail	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001103214263							1						1825	Dumersan, Théophile Marion, 1780-1849, Auteur ¤ Carmouche, Pierre-Frédéric-Adolphe, 1797-1868, Co-auteur ¤ Sewrin, Charles-Augustin de Bassompierre, 1771-1853, Co-auteur		La chambre de Suzon : comédie en un acte mêlée de couplets		J.-N. Barba (Paris) ¤ et au magasin de pièces de théâtre (Paris)	Fait partie d'un recueil (307433-307447)		numelyo		Licence Ouverte-Open Licence			0	Bibliothèque municipale de Lyon, 307435
https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001101475130/f10.thumbnail	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001101475130						No		Yes	M				1825	Fontenelle, Bernard de, 1657-1757, Auteur	Q310309	Oeuvres de Fontenelle : précédées d'une notice historique sur sa vie et ses ouvrages		Salmon (Paris) ¤ Peytieux (Paris)	T. 01 et T. 02 : Éloges , T. 03 : Théorie des tourbillons cartésiens. Doutes sur le système physique des causes occasionnelles. Entretiens sur la pluralité des mondes. Histoire des oracles. Dialogues des morts anciens et modernes , T. 04 : [Suite des Dialogues des morts]. Jugement de Pluton sur les deux parties des nouveaux dialogues des morts. Vie de Corneille avec l'histoire du théâtre français jusqu'à lui. Histoire du théâtre français. Disgression sur les anciens et les modernes. Réflexions sur la poétique. Lettres galantes du chevalier d'Her , T. 05 : Sur la poésie en général. Poésies pastorales. Poésies diverses. Psyché, tragédie, représentée pour la première fois par l'Académie royale de musique, en 1678 (musique de Lulli). Bellérophon, tragédie, représentée pour la première fois par l'Académie royale de musique, en 1679 (musique de Lulli). Thétis et Pélée, tragédie, représentée pour la première fois par l'Académie royale de musique, en 1689. Énée et Lavinie, tragédie, représentée pour la première fois par l'Académie royale de musique, en 1690		numelyo		Licence Ouverte-Open Licence			0	Bibliothèque municipale de Lyon, 395190 T. 05
https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001101475122/f10.thumbnail	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001101475122						No		Yes	M				1825	Fontenelle, Bernard de, 1657-1757, Auteur	Q310309	Oeuvres de Fontenelle : précédées d'une notice historique sur sa vie et ses ouvrages		Salmon (Paris) ¤ Peytieux (Paris)	T. 01 et T. 02 : Éloges , T. 03 : Théorie des tourbillons cartésiens. Doutes sur le système physique des causes occasionnelles. Entretiens sur la pluralité des mondes. Histoire des oracles. Dialogues des morts anciens et modernes , T. 04 : [Suite des Dialogues des morts]. Jugement de Pluton sur les deux parties des nouveaux dialogues des morts. Vie de Corneille avec l'histoire du théâtre français jusqu'à lui. Histoire du théâtre français. Disgression sur les anciens et les modernes. Réflexions sur la poétique. Lettres galantes du chevalier d'Her , T. 05 : Sur la poésie en général. Poésies pastorales. Poésies diverses. Psyché, tragédie, représentée pour la première fois par l'Académie royale de musique, en 1678 (musique de Lulli). Bellérophon, tragédie, représentée pour la première fois par l'Académie royale de musique, en 1679 (musique de Lulli). Thétis et Pélée, tragédie, représentée pour la première fois par l'Académie royale de musique, en 1689. Énée et Lavinie, tragédie, représentée pour la première fois par l'Académie royale de musique, en 1690		numelyo		Licence Ouverte-Open Licence			0	Bibliothèque municipale de Lyon, 395190 T. 04
https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001101475106/f10.thumbnail	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001101475106						No		Yes	M				1825	Fontenelle, Bernard de, 1657-1757, Auteur	Q310309	Oeuvres de Fontenelle : précédées d'une notice historique sur sa vie et ses ouvrages		Salmon (Paris) ¤ Peytieux (Paris)	T. 01 et T. 02 : Éloges , T. 03 : Théorie des tourbillons cartésiens. Doutes sur le système physique des causes occasionnelles. Entretiens sur la pluralité des mondes. Histoire des oracles. Dialogues des morts anciens et modernes , T. 04 : [Suite des Dialogues des morts]. Jugement de Pluton sur les deux parties des nouveaux dialogues des morts. Vie de Corneille avec l'histoire du théâtre français jusqu'à lui. Histoire du théâtre français. Disgression sur les anciens et les modernes. Réflexions sur la poétique. Lettres galantes du chevalier d'Her , T. 05 : Sur la poésie en général. Poésies pastorales. Poésies diverses. Psyché, tragédie, représentée pour la première fois par l'Académie royale de musique, en 1678 (musique de Lulli). Bellérophon, tragédie, représentée pour la première fois par l'Académie royale de musique, en 1679 (musique de Lulli). Thétis et Pélée, tragédie, représentée pour la première fois par l'Académie royale de musique, en 1689. Énée et Lavinie, tragédie, représentée pour la première fois par l'Académie royale de musique, en 1690		numelyo		Licence Ouverte-Open Licence			0	Bibliothèque municipale de Lyon, 395190 T. 02
https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001101475114/f10.thumbnail	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001101475114						No		Yes	M				1825	Fontenelle, Bernard de, 1657-1757, Auteur	Q310309	Oeuvres de Fontenelle : précédées d'une notice historique sur sa vie et ses ouvrages		Salmon (Paris) ¤ Peytieux (Paris)	T. 01 et T. 02 : Éloges , T. 03 : Théorie des tourbillons cartésiens. Doutes sur le système physique des causes occasionnelles. Entretiens sur la pluralité des mondes. Histoire des oracles. Dialogues des morts anciens et modernes , T. 04 : [Suite des Dialogues des morts]. Jugement de Pluton sur les deux parties des nouveaux dialogues des morts. Vie de Corneille avec l'histoire du théâtre français jusqu'à lui. Histoire du théâtre français. Disgression sur les anciens et les modernes. Réflexions sur la poétique. Lettres galantes du chevalier d'Her , T. 05 : Sur la poésie en général. Poésies pastorales. Poésies diverses. Psyché, tragédie, représentée pour la première fois par l'Académie royale de musique, en 1678 (musique de Lulli). Bellérophon, tragédie, représentée pour la première fois par l'Académie royale de musique, en 1679 (musique de Lulli). Thétis et Pélée, tragédie, représentée pour la première fois par l'Académie royale de musique, en 1689. Énée et Lavinie, tragédie, représentée pour la première fois par l'Académie royale de musique, en 1690		numelyo		Licence Ouverte-Open Licence			0	Bibliothèque municipale de Lyon, 395190 T. 03
https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001101475098/f10.thumbnail	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001101475098						No		Yes	M				1825	Fontenelle, Bernard de, 1657-1757, Auteur	Q310309	Oeuvres de Fontenelle : précédées d'une notice historique sur sa vie et ses ouvrages		Salmon (Paris) ¤ Peytieux (Paris)	T. 01 et T. 02 : Éloges , T. 03 : Théorie des tourbillons cartésiens. Doutes sur le système physique des causes occasionnelles. Entretiens sur la pluralité des mondes. Histoire des oracles. Dialogues des morts anciens et modernes , T. 04 : [Suite des Dialogues des morts]. Jugement de Pluton sur les deux parties des nouveaux dialogues des morts. Vie de Corneille avec l'histoire du théâtre français jusqu'à lui. Histoire du théâtre français. Disgression sur les anciens et les modernes. Réflexions sur la poétique. Lettres galantes du chevalier d'Her , T. 05 : Sur la poésie en général. Poésies pastorales. Poésies diverses. Psyché, tragédie, représentée pour la première fois par l'Académie royale de musique, en 1678 (musique de Lulli). Bellérophon, tragédie, représentée pour la première fois par l'Académie royale de musique, en 1679 (musique de Lulli). Thétis et Pélée, tragédie, représentée pour la première fois par l'Académie royale de musique, en 1689. Énée et Lavinie, tragédie, représentée pour la première fois par l'Académie royale de musique, en 1690		numelyo		Licence Ouverte-Open Licence			0	Bibliothèque municipale de Lyon, 395190 T. 01
https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001100230544/f10.thumbnail	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001100230544							5						1825	La Ville de Mirmont, Jean de, 1886-1914, Auteur		Le roman : comédie en cinq actes et en vers		J.-N. Barba (Paris) ¤ Ladvocat (Paris)			numelyo		Licence Ouverte-Open Licence			0	Bibliothèque municipale de Lyon, 382636
https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001100204846/f10.thumbnail	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001100204846							1						1825	Ladoucette, Jean-Charles-François, 1772-1848, Auteur		Hélvétius à Voré : comédie historique en un acte...		Vve Dabo (Paris)	Fait partie d'un recueil		numelyo		Licence Ouverte-Open Licence			0	Bibliothèque municipale de Lyon, Rés 363797
https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001103214073/f10.thumbnail	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001103214073							1						1825	Lafontaine, W., 17..-18.., Auteur ¤ Théaulon, Emmanuel, 1787-1841, Co-auteur		Le docteur du défunt : comédie-vaudeville en un acte		Bouquin de La Souche (Paris)	Fait partie d'un recueil (307418-307432)		numelyo		Licence Ouverte-Open Licence			0	Bibliothèque municipale de Lyon, 307424
https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001101119415/f10.thumbnail	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001101119415							1						1825	Lamerlière, Eugène de, 1792-184.?, Auteur		L&#039,actrice chez elle, ou C&#039,est ma femme : comédie-vaudeville en un acte		Barba , (Paris) ¤ Chambet fils (Lyon) ¤ Chambet père (Lyon)	313335 - Fait partie d'un recueil (313334-313344)		numelyo		Licence Ouverte-Open Licence			0	Bibliothèque municipale de Lyon, 313335
https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001100230551/f10.thumbnail	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001100230551							3						1825	Léonard, Joseph, 17..-18.., Auteur ¤ Ader, Jean-Joseph, 1796-1859, Co-auteur		Les deux écoles, ou le classique et le romantique : comédie en trois actes et en vers		A. Dupont et Roret (Paris) ¤ Barba (Paris)			numelyo		Licence Ouverte-Open Licence			0	Bibliothèque municipale de Lyon, 382637
https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001103213554/f10.thumbnail	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001103213554							1						1825	Mélesville, 1787-1865, Auteur ¤ Carmouche, Pierre-Frédéric-Adolphe, 1797-1868, Co-auteur		La vieille de seize ans : comédie-vaudeville en un actes [sic]		Bouquin de Lasouche, (Paris)	Adresse d'imprimeur au verso du titre "Imprimerie de David, rue du Faubourg Poissonnière, N°1" ¤ En fin d'ouvrage, extrait de catalogue "Ouvrages nouveaux qui se trouvent chez Bouquin de Lasouche" ¤ Liste des acteurs : MM. Blondin, Vernet, Lefebvre, Odry , Mmes Baroyer, Jenny-Vertpré ¤ "Prix : 1fr. 50 cent." ¤ 307423 - Fait partie d'un recueil (307418-307432)	Bouquin de Lasouche, 17..?-18.. Catalogues ¤ Catalogues de libraires -- 19e siècle ¤ Théâtre -- 19e siècle	numelyo		Licence Ouverte-Open Licence			0	Bibliothèque municipale de Lyon, 307423
https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001100337398/f10.thumbnail	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001100337398							1						1825	Mélesville, 1787-1865, Auteur ¤ Carmouche, Pierre-Frédéric-Adolphe, 1797-1868, Co-auteur		La vieille de seize ans : comédie-vaudeville en un actes [sic]		Bouquin de Lasouche, (Paris)	Adresse d'imprimeur au verso du titre "Imprimerie de David, rue du Faubourg Poissonnière, N°1" ¤ En fin d'ouvrage, extrait de catalogue "Ouvrages nouveaux qui se trouvent chez Bouquin de Lasouche" ¤ Liste des acteurs : MM. Blondin, Vernet, Lefebvre, Odry , Mmes Baroyer, Jenny-Vertpré ¤ "Prix : 1fr. 50 cent." ¤ 430829 - Dans une pochette (430824-430835) ¤ 430829 - Palais des Arts de Lyon	Bouquin de Lasouche, 17..?-18.. Catalogues ¤ Catalogues de libraires -- 19e siècle ¤ Théâtre -- 19e siècle	numelyo		Licence Ouverte-Open Licence			0	Bibliothèque municipale de Lyon, 430829
