	URL		B&W	COLUMNS	GENRE	SOUS-GENRE	TRAD	ACTES	RECUEIL	GENDER	FONT	DOUBLE	ARK CATALOGUE	DATES	AUTEURS	WD	TITRE	CONTRIBUTEURS	EDITEURS	DESCRIPTIONS	SUJETS	PROVENANCE		DROITS	NOMBRE DE VUES	CODE(S) PROJET(S)	NQA Moyen (%)	SOURCE
https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001101115199/f10.thumbnail	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001101115199													s. d. [1717]			L&#039,Esperance, ballet sera dansé a la tragedie de Theagene et Chariclée, par les pensionnaires, du college de la Sainte Trinité. Le XXIII. May M. DCCXVII.		chez Marcellin Sibert,, Maître Imprimeur (A Lyon)	Contient : [Ep. déd. au Consulat de Lyon. Maître de ballet De Lombre] , permission du 10 mai 1717 ¤ Sommervogel V 229, 90 ¤ Coste 11759 ¤ Conlon 17:99 ¤ Fonds Coste	Collège de la Sainte Trinité de la Compagnie de Jésus, (Lyon) 18e siècle ¤ Ballet -- 18e siècle ¤ Espérance -- 18e siècle ¤ Ballet ¤ Rara	numelyo		Licence Ouverte-Open Licence			0	Bibliothèque municipale de Lyon, 114423
https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001101115207/f10.thumbnail	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001101115207							1						s. d. [1728]	Folard, Melchior de, 1683-1739, Auteur		Themistocle, tragedie : suivie de L&#039,Homme de Promethee, Comedie en un acte, représentées par les ecoliers du grand collège de la Compagnie de Jesus, a Lyon, le XXIII. May MDCCXXVIII.		Chez Antoine Chize, Imprimeur-Libraire (A Lyon)	Contient : [Argument, Dédié au Consulat de Lyon, Décors de Mariege] , mention de permission ¤ Sommervogel III 827, 6 et V 230, 102 ¤ Coste 11763 ¤ Conlon 28:227 ¤ Par le P. Folard ¤ Fonds Coste	Collège de la Sainte Trinité de la Compagnie de Jésus, (Lyon) 18e siècle ¤ Théâtre -- 18e siècle ¤ Théâtre ¤ Rara	numelyo		Licence Ouverte-Open Licence			0	Bibliothèque municipale de Lyon, 114424
https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001103151010/f10.thumbnail	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001103151010						No	3	No	M				s. d. [1779]	Grétry, André-Ernest-Modeste, 1741-1813, Auteur	Q210962	Partition des Evènements imprévus, comédie en trois actes représentée à Versaille devant leurs Majestés le 11 Novembre 1779 et à Paris par les Comédiens Italiens ordinaires du Roy, le 13 du même mois... mise en musique par Gretry... Oeuvre XVI... [paroles de d&#039,Hele]		chez Houbaud et aux adresses ordinaires (Paris)	Rism G 4139 ¤ Prov. Palais des Arts		numelyo		Licence Ouverte-Open Licence			0	Bibliothèque municipale de Lyon, Rés FM 129936
https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001103151002/f10.thumbnail	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001103151002						No	2	No	M				s. d. [1789]	Grétry, André-Ernest-Modeste, 1741-1813, Auteur ¤ Forgeot, Nicolas-Julien, 1758-1798, Co-auteur		Le rival confident, comédie en deux actes et en prose par M. Forgeot representée pour la première fois par les Comédiens Italiens ordinaires du Roi le jeudi 26 Juin 1788. Mise en musique par M. Gretry... Gravé par Huguet... Oeuvre XXVI...		chez Houbaut, aux adresses ordinaires , (Paris) ¤ chez Castaud (à Lion)	RISM G 4397 ¤ Daté d'après : Annonces, affiches et avis divers, 30 juin 1789 ¤ Prov. Palais des Arts		numelyo		Licence Ouverte-Open Licence			0	Bibliothèque municipale de Lyon, Rés FM 133689
https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001104226688/f10.thumbnail	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001104226688							4						s. d. [189?-190?] ,	Augier, Émile, 1820-1889, Auteur		L&#039,aventurière : comédie en quatre actes en vers		Calmann-Lévy (Paris) ¤ E. Colin (Lagny)	Fait partie d'un recueil de 3 pièces (A 520376-A 520378)		numelyo		Licence Ouverte-Open Licence			0	Bibliothèque municipale de Lyon, A 520376
https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001104229864/f10.thumbnail	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001104229864							5						s. d. [189?-190?] ,	Augier, Émile, 1820-1889, Auteur		Le fils de giboyer : comédie en cinq actes		Calmann-Lévy (Paris) ¤ E. Colin (Lagny)	Fait partie d'un recueil de 3 pièces (A 520376-A 520378)		numelyo		Licence Ouverte-Open Licence			0	Bibliothèque municipale de Lyon, A 520377
https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001104229872/f10.thumbnail	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001104229872							5						s. d. [189?-190?] ,	Augier, Émile, 1820-1889, Auteur		Les effrontés : comédie en cinq actes		Calmann-Lévy (Paris) ¤ E. Colin (Lagny)	Fait partie d'un recueil de 3 pièces (A 520376-A 520378)		numelyo		Licence Ouverte-Open Licence			0	Bibliothèque municipale de Lyon, A 520378
https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001103151077/f10.thumbnail	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001103151077						No	3	No	M				s. d. [ca 1772]	Grétry, André-Ernest-Modeste, 1741-1813, Auteur	Q210962	L&#039,ami de la maison, comédie en trois actes et en vers mêlée d&#039,ariettes représentée devant sa Majesté à Fontainebleau le 26 octobre 1771 et sur le théâtre de la comédie Italienne le jeudi 14 mai 1772... par M. Gretry... [paroles de Marmontel] Oeuvre VIII		chés Houbaut (Paris) ¤ à lion chés Castaud (Paris)	Prov. théâtre de Lyon. Palais des Arts	Opéras-comiques -- Partitions -- 18e siècle	numelyo		Licence Ouverte-Open Licence			0	Bibliothèque municipale de Lyon, Rés FM 129893
https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001103152562/f10.thumbnail	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001103152562						No	3	No	M				s. d. [ca 1789]	Grétry, André-Ernest-Modeste, 1741-1813, Auteur	Q210962	Barbe bleue, comédie en prose et en trois actes, paroles de M. Sedaine... representée pour la première fois par les Comédiens Italiens ordinaires du Roi le lundi 2 Mars 1789..., mise en musique par Mr. Gretry... Gravée par Huguet... Oeuvre XXVIII		chez l'auteur et aux adresses ordinaires (Paris)	Rism G 3992 ¤ Prov. Théâtres de Lyon, Palais des Arts		numelyo		Licence Ouverte-Open Licence			0	Bibliothèque municipale de Lyon, Rés FM 133681
https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001103151028/f10.thumbnail	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001103151028						No	3	No	M				s. d. [ca. 1778]	Grétry, André-Ernest-Modeste, 1741-1813, Auteur	Q210962	Partition du Jugement de Midas, comédie en trois actes, représentée à Paris le 27 juin 1778 et à Versailles devant leurs Majesté le 3 Juillet... par Grétry... Oeuvre XIV. [paroles de d&#039,Hele]		chez Houbaut, aux adresses ordinaires (Paris)	Rism G 4201 ¤ Prov. Palais des Arts	Opéras-comiques -- Partitions -- 18e siècle	numelyo		Licence Ouverte-Open Licence			0	Bibliothèque municipale de Lyon, Rés FM 133622
https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001103150962/f10.thumbnail	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001103150962						No	3	No	M				s. d. [ca. 1790]	Grétry, André-Ernest-Modeste, 1741-1813, Auteur	Q210962	Pierre le Grand, comédie en prose et en trois actes, paroles de M. Bouilly, représentée pour la première fois par les Comédiens Italiens Ordinaires du Roi le mercredi 13 Janvier 1790, mise en musique par Mr Gretry...Oeuvre XXIX		chez Mlle Jenny Gretry (Paris)	Cachet de Jenny Gretry , Prov. Palais des Arts	Opéras-comiques -- Partitions -- 18e siècle	numelyo		Licence Ouverte-Open Licence			0	Bibliothèque municipale de Lyon, Rés FM 133678
https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001103874405/f10.thumbnail	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001103874405													s. d.(1873)	Fournier, Édouard, 1819-1880, Auteur		Le théâtre français au XVIe et au XVIIe siècle ¤ Choix des comédies les plus remarquables antérieures à Molière avec une introduction et une notice sur chaque auteur par M. Edouard Fournier		Laplace-Sanchez (Paris)			numelyo		Licence Ouverte-Open Licence			0	Bibliothèque municipale de Lyon, SJ B 883/13 T. 01
https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001103874413/f10.thumbnail	https://numelyo.bm-lyon.fr/f_view/BML:BML_00GOO0100137001103874413													s. d.(1873)	Fournier, Édouard, 1819-1880, Auteur		Le théâtre français au XVIe et au XVIIe siècle ¤ Choix des comédies les plus remarquables antérieures à Molière avec une introduction et une notice sur chaque auteur par M. Edouard Fournier		Laplace-Sanchez (Paris)			numelyo		Licence Ouverte-Open Licence			0	Bibliothèque municipale de Lyon, SJ B 883/14 T. 02
