	URL		B&W	COLUMNS	GENRE	SOUS-GENRE	TRAD	ACTES	RECUEIL	GENDER	FONT	DOUBLE	ARK CATALOGUE	DATES	AUTEURS	WD	TITRE	CONTRIBUTEURS	EDITEURS	DESCRIPTIONS	SUJETS	PROVENANCE		DROITS	NOMBRE DE VUES	CODE(S) PROJET(S)	NQA Moyen (%)	SOURCE
https://gallica.bnf.fr/ark:/12148/bpt6k1517841h/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1517841h												http://catalogue.bnf.fr/ark:/12148/cb333914773	1706			Feste royale représentée à la cour de Suède au jour de la naissance de Son Altesse Sérénissime Mgr le Prince Charles Frideric duc de Selesvig et Hollstin Gottorp meslée de chants, de trois petites comédies et de ballets suivis d'un festin et d'un bal. Le tout dans le parterre et sur le théâtre de la grande salle du Palais-Royal de Stockolm			Livrets		Gallica		domaine public ¤ public domain	24		0	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-2094
https://gallica.bnf.fr/ark:/12148/bpt6k6540847p/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k6540847p												http://catalogue.bnf.fr/ark:/12148/cb333923741	1815			Les filles et les femmes traitées comme elles le méritent, ou Conseil aux filles, aux épouses, aux mères de famille, et à toutes les femmes en général		impr. de Poulet (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	2		98,52	Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, G-6980
https://gallica.bnf.fr/ark:/12148/bpt6k9761508h/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k9761508h							5					http://catalogue.bnf.fr/ark:/12148/cb33392484m	1863			Le Fils de Gibaugier, ou je suis son père, comédie burlesque en 5 actes, en prose et sans couplets, par un académicien sérieux		Cournol (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	168	RhoneAlp1	98,89	Médiathèque publique et universitaire de Valence, 2016-270174
https://gallica.bnf.fr/ark:/12148/bpt6k15262897/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k15262897												http://catalogue.bnf.fr/ark:/12148/cb33393228t	1699	Brécourt (1638?-1685). Auteur du texte		Les flateurs trompez ou L'ennemy des faux amis : comédie / par Mr. B****** [Guillaume Marcoureau de Brécourt]		J. J. Godes (Caen)	Opéras-comiques		Gallica		domaine public ¤ public domain	36	BNormand1	0	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-3772
https://gallica.bnf.fr/ark:/12148/btv1b8600116r/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/btv1b8600116r												http://catalogue.bnf.fr/ark:/12148/cb333937809	1633-1681			L'histoire de Florent et Lyon, enfans de l'empereur de Rome . X. f. Ensemble comme l'empereur fist allumer un grand feu, auquel il fist mener l'emperiere, et ses deux enfans pour brusler		chez la vefve de Louys Costé (A Rouen)			Gallica		domaine public ¤ public domain	4	HNormand1 ¤ Rtmgus1	0	Bibliothèque nationale de France, département Réserve des livres rares, RES-Y2-668
https://gallica.bnf.fr/ark:/12148/bpt6k72592r/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k72592r												http://catalogue.bnf.fr/ark:/12148/cb33394452g	1691	Dancourt (1661-1725). Auteur du texte		La folle enchère : comédie / [par Dancourt]		Vve de L. Gonthier (Paris)			Gallica		domaine public ¤ public domain	89		0	Bibliothèque nationale de France, Yf-7306
https://gallica.bnf.fr/ark:/12148/bpt6k1524621d/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1524621d												http://catalogue.bnf.fr/ark:/12148/cb33396387b	1828			La Foutriade , poème héroï-comique et lubrique en six chants , par C.M.A.C.		chez les marchands de nouveautés (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	59		87,83	Bibliothèque nationale de France, département Réserve des livres rares, ENFER-650
https://gallica.bnf.fr/ark:/12148/bpt6k9794319c/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k9794319c							2					http://catalogue.bnf.fr/ark:/12148/cb33396943c	1837			Les Français à Constantine : tableau militaire en deux actes, mêlé de couplets, représenté à Paris, au spectacle des Funambules, le 5 novembre 1837		impr. de Beaulé et Jubin (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	32		98,5	Bibliothèque nationale de France, département Littérature et art, 8-YTH-7529
https://gallica.bnf.fr/ark:/12148/bpt6k5624534r/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5624534r							2					http://catalogue.bnf.fr/ark:/12148/cb333969483	1779	Collot d'Herbois (1749-1796). Auteur du texte		Les français à la Grenade ou L'impromptu de la guerre et de l'amour , comédie divertissement en 2 actes et en prose, mêlée de chants, de danses et de vaudevilles, composée à l'occasion des avantages remportés par les armées de Sa Majesté très-chrétienne en Amérique, pendant la campagne de l'année 1779, jouée sur les théâtres de Lille et de Douai le 20 septembre de la même année... par M. C***** d'H******		chez les marchands de nouveautés (Lille)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	40	NordPdeC1	69,63	Bibliothèque nationale de France, département Littérature et art, YF-3997
https://gallica.bnf.fr/ark:/12148/bpt6k15238471/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k15238471												http://catalogue.bnf.fr/ark:/12148/cb33397324p	1680	Quartier, Philibert (1644-1694). Auteur du texte		La France victorieuse sous Louis le Grand . Ballet qui sera dansé au college de Clermont à la tragedie d'Erixane le XXI. jour d'aoust à midy	Beauchamps, Pierre (1631?-1705). Chorégraphe ¤ Collège de Louis-le-Grand (Paris). Éditeur scientifique	A Paris, chez Gabriel Martin, ruë Saint Jacques, au Soleil d'or. M. DC. LXXX	[Programme. 1680-08-21. Paris, Collège de Louis le Grand de la Compagnie de Jésus] ¤ [Programme. Théâtre de collège. Paris, Collège de Louis le Grand de la Compagnie de Jésus. 1680-08-21] ¤ Ballet		Gallica		domaine public ¤ public domain	8	CentSev001 ¤ CentSev002	0	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-2698
https://gallica.bnf.fr/ark:/12148/bpt6k56539107/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k56539107												http://catalogue.bnf.fr/ark:/12148/cb333973251	1687			La France victorieuse sous Louis le Grand, ballet qui sera dansé au collège de Louis le Grand, des Pères de la compagnie de Jésus, à la tragédie d'Erixane, le VI jour d'août a midi		(Paris)	Avec mode texte ¤ Ballet		Gallica		domaine public ¤ public domain	10		60,95	Bibliothèque nationale de France, département Littérature et art, YF-1390
https://gallica.bnf.fr/ark:/12148/bpt6k6134937n/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k6134937n				Tragi-comédie	–							http://catalogue.bnf.fr/ark:/12148/cb33398177z	1793			Frère Bonaventure et la belle Angélique, marchande de poissons. Poème tragi-comique en huit chants			Avec mode texte		Gallica		domaine public ¤ public domain	76		90,82	Bibliothèque nationale de France, département Littérature et art, YE-22856
https://gallica.bnf.fr/ark:/12148/bpt6k15203192/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k15203192				Tragi-comédie	–				M			http://catalogue.bnf.fr/ark:/12148/cb333982448	1640	Beys, Charles de (1610-1659). Auteur du texte		Les Frères rivaux, tragi-comédie		T. Quinet (Paris)			Gallica		domaine public ¤ public domain	90		0	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-2139
https://gallica.bnf.fr/ark:/12148/bpt6k5468804h/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5468804h							1					http://catalogue.bnf.fr/ark:/12148/cb333993810	1777	Imbert, Barthélemy (1747-1790). Auteur du texte ¤ Dussieux, Louis (1744-1805). Auteur du texte ¤ De Vergi, Gabrielle. Auteur du texte ¤ Vergi, Gabrielle de. Auteur du texte		Gabrielle de Passi, parodie de Gabrielle de Vergi, en un acte, en prose et en vaudevilles, représentée pour la première fois, par les comédiens italiens ordinaires du Roi, le 30 août 1777		vve Duchesne (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	50		85,07	Bibliothèque nationale de France, département Littérature et art, YF-6748
https://gallica.bnf.fr/ark:/12148/bpt6k9602350t/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k9602350t							2					http://catalogue.bnf.fr/ark:/12148/cb33400031r	1840	Bornier, Eugène de. Auteur du texte		Le garde d'honneur : comédie vaudeville en deux actes / [préface de l'auteur, signé : Eug. de B.]		Patras (Montpellier) ¤ Virenque (Montpellier)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	32		98,5	Bibliothèque nationale de France, département Littérature et art, 4-YTH-1778
https://gallica.bnf.fr/ark:/12148/bpt6k58219123/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k58219123							1					http://catalogue.bnf.fr/ark:/12148/cb334036794	1851			Georgette et Cécile, ou le monde renversé , suivie de "Mary et Anna", ou "la Jalousie", comédies en un acte		imp. de Barbou frères (Limoges)	Avec mode texte		Gallica		domaine public ¤ public domain	146	Limous1	96,25	Bibliothèque nationale de France, département Littérature et art, YF-9467
https://gallica.bnf.fr/ark:/12148/bpt6k5821925q/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5821925q							1					http://catalogue.bnf.fr/ark:/12148/cb33403681p	1856			Georgette et Cécile, ou le monde renversé , suivie de "Mary et Anna", ou "la Jalousie", comédies en un acte		Barbou frères (Limoges)	Avec mode texte		Gallica		domaine public ¤ public domain	114	Limous1	93,43	Bibliothèque nationale de France, département Littérature et art, YF-9469
https://gallica.bnf.fr/ark:/12148/bpt6k1507008v/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1507008v												http://catalogue.bnf.fr/ark:/12148/cb33406132t	1605	Laffemas, Isaac de (1589?-1657). Auteur du texte		La goutte. Tragedie nouvelle. De l'imitation de Lucian		A Rouen, chez Claude le Villain, libraire & relieur du roy, ruë du Bec, à la Bonne Renommée. M. VIc. V.			Gallica		domaine public ¤ public domain	51		0	Bibliothèque nationale de France, département Arsenal, 8-BL-14131 (2)
https://gallica.bnf.fr/ark:/12148/bpt6k15067101/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k15067101												http://catalogue.bnf.fr/ark:/12148/cb33406132t	1605	Laffemas, Isaac de (1589?-1657). Auteur du texte		La goutte. Tragedie nouvelle. De l'imitation de Lucian		A Rouen, chez Claude le Villain, libraire & relieur du roy, ruë du Bec, à la Bonne Renommée. M. VIc. V.			Gallica		domaine public ¤ public domain	57		0	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-4459
https://gallica.bnf.fr/ark:/12148/bpt6k72453k/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k72453k												http://catalogue.bnf.fr/ark:/12148/cb33406962z	1655	Benserade, Isaac de (1613-1691). Auteur du texte		Le grand ballet des bien-venus : dansé à Compiègne le 30 may 1655 par ordre exprès du roy, aux nopces de la duchesse de Modène / [Par I. de Benserade]		[s.n.]	Comédie-ballet		Gallica		domaine public ¤ public domain	8	Picardi1	0	Bibliothèque nationale de France, département Fonds du service reproduction, Rés. Yf-1032
https://gallica.bnf.fr/ark:/12148/bpt6k15132379/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k15132379												http://catalogue.bnf.fr/ark:/12148/cb334069650	1660			Le grand ballet du soleil dansé devant le roy et la reyne, comme aussi devant les princes, seigneurs et dames de la cour, par les plus excellens bergers et bergères du royaume de France		J. Brunet (Paris)	Ballet		Gallica		domaine public ¤ public domain	8		0	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-1811
https://gallica.bnf.fr/ark:/12148/bpt6k5461951b/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5461951b												http://catalogue.bnf.fr/ark:/12148/cb33409833t	1769			Les Guèbres, tragédie, par M. D*** M****	Voltaire (1694-1778). Fonction indéterminée		Avec mode texte		Gallica		domaine public ¤ public domain	86		90,4	Bibliothèque nationale de France, département Littérature et art, YF-6440
https://gallica.bnf.fr/ark:/12148/bpt6k62044091/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k62044091												http://catalogue.bnf.fr/ark:/12148/cb33409981z	1792			La guerre constitutionelle poëme héroï-tragi-lyri-patrioti-burlesqui-comique		Blanchon (Paris) ¤ Leboure (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	44		99,54	Bibliothèque nationale de France, département Littérature et art, YE-23769
https://gallica.bnf.fr/ark:/12148/bpt6k6207783j/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k6207783j												http://catalogue.bnf.fr/ark:/12148/cb33410054m	1827	P G. Auteur du texte		La guerre des classiques et des romantiques , poême héroï-comique en trois chants, par M. P. G.***		Delaunay (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	66		99,75	Bibliothèque nationale de France, département Littérature et art, YE-23775
https://gallica.bnf.fr/ark:/12148/bpt6k5761084b/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5761084b												http://catalogue.bnf.fr/ark:/12148/cb33410055z	1790			La guerre des districts, ou La fuite de Marat , poème héroï-comique, en trois chants		[s.n.] (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	42		83,65	Bibliothèque nationale de France, département Littérature et art, YE-23776
https://gallica.bnf.fr/ark:/12148/bpt6k1164825w/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1164825w												http://catalogue.bnf.fr/ark:/12148/cb33411207w	1872			Guide du consommateur au détail. Catalogue des négociants recevant comme espèces les bulletins du Guide du consommateur. Alimentation, habillement, ameublement, objets divers. Annonces et renseignements commerciaux. 1re édition			Avec mode texte		Gallica		domaine public ¤ public domain	178		81,05	Bibliothèque nationale de France, département Littérature et art, V-40976
https://gallica.bnf.fr/ark:/12148/bpt6k9736656n/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k9736656n												http://catalogue.bnf.fr/ark:/12148/cb33412434k	1810	Bruleboeuf Letournan, B A. Auteur du texte		Guignolet, ou La béatomanie , poëme héroï-comique en neuf chants, suivi de Poésies diverses, par M. B.-A. B***		Le Normant (Paris)	Contient une table des matières ¤ Avec mode texte		Gallica		domaine public ¤ public domain	226		98,5	Bibliothèque nationale de France, département Littérature et art, YE-10534
https://gallica.bnf.fr/ark:/12148/bpt6k5536591f/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5536591f												http://catalogue.bnf.fr/ark:/12148/cb33414718n	1848			Hausse Girardin, Baisse Marrast ou les imprécations du national à la presse : tragédie comique / Signé : B. Jm Ouvrier Gantier	B. Jm. Fonction indéterminée	imp. d'Appert (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	1		92,9	Bibliothèque nationale de France, département Littérature et art, YE-729
https://gallica.bnf.fr/ark:/12148/bpt6k5817809v/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5817809v							3					http://catalogue.bnf.fr/ark:/12148/cb334149600	1793			Hécube , tragédie en trois actes et en vers, imitée du grec d'Euripide, lue & reçue à la Comédie Française, le 4 août 1792...		impr. de Cailleau (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	64		68,53	Bibliothèque nationale de France, département Littérature et art, 8-YTH-8317
https://gallica.bnf.fr/ark:/12148/bpt6k15203852/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k15203852							3					http://catalogue.bnf.fr/ark:/12148/cb334152620	1779	Lemonnier, Pierre-René (1731-1796). Auteur du texte		Hellé, tragédie-lyrique, en trois actes , représentée pour la premiere fois, par l'Académie-royale de musique, le dimanche 3 janvier 1779	Floquet, Étienne Joseph (1748-1785). Compositeur	[Paris.] Aux dépens de l'Académie. De l'imprimerie de P. de Lormel, imprimeur de ladite Académie, rue du Foin Saint-Jacques, à l'image Sainte Genevieve. On trouvera des exemplaires du poëme à la salle de l'Opéra. M. DCC. LXXIX. Avec approbation et privilege du Roi	Avec mode texte ¤ Opéras		Gallica		domaine public ¤ public domain	54		80,56	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-2149
https://gallica.bnf.fr/ark:/12148/bpt6k1520387w/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1520387w							3					http://catalogue.bnf.fr/ark:/12148/cb334152620	1779	Lemonnier, Pierre-René (1731-1796). Auteur du texte		Hellé, tragédie-lyrique, en trois actes , représentée pour la premiere fois, par l'Académie-royale de musique, le dimanche 3 janvier 1779	Floquet, Étienne Joseph (1748-1785). Compositeur	[Paris.] Aux dépens de l'Académie. De l'imprimerie de P. de Lormel, imprimeur de ladite Académie, rue du Foin Saint-Jacques, à l'image Sainte Genevieve. On trouvera des exemplaires du poëme à la salle de l'Opéra. M. DCC. LXXIX. Avec approbation et privilege du Roi	Avec mode texte ¤ Opéras		Gallica		domaine public ¤ public domain	48		79,01	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-2150
https://gallica.bnf.fr/ark:/12148/bpt6k15238634/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k15238634												http://catalogue.bnf.fr/ark:/12148/cb33415843c	1664			Hermenigilde tragedie qui doit estre representée au College de la Compagnie de Jesus pour la distribution des prix fondez par Sa Majesté. A Paris, le [ ] aoust, M.DC.LXIV	Boucher, Pierre (1626-1701). Auteur présumé du texte ¤ Ridelle, François (1627-1694). Auteur présumé du texte ¤ Collège de Louis-le-Grand (Paris). Éditeur scientifique	[Paris, 1664]	[Programme. 1664-08-... Paris, Collège de Louis le Grand de la Compagnie de Jésus] ¤ [Programme. b Th. Paris, Collège de Louis le Grand de la Compagnie de Jésus. 1664-08-..] ¤ Comprend : Balet de la Haine pour la tragedie d'Hermenigilde		Gallica		domaine public ¤ public domain	8		0	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-2713
https://gallica.bnf.fr/ark:/12148/bpt6k1523867s/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1523867s												http://catalogue.bnf.fr/ark:/12148/cb334158948	1758	Chaliés (17..-17.. , maître de danse). Auteur du texte		Hérode , tragédie. Les Gendres dupés, comédie. Seront représentées par les ecoliers du College de Dijon. Pour la distribution des prix fondés par messire Jean de Berbisey, premier président au Parlement de Bourgogne. Le [ ] jour d'août 1758	Du Cerceau, Jean-Antoine (1670-1730). Auteur présumé du texte ¤ La Rue, Charles de (1643-1725). Auteur présumé du texte ¤ Larcher, P. (16..-17.. , jésuite). Auteur présumé du texte ¤ Du Cerceau, Jean-Antoine (1670-1730). Auteur présumé du texte ¤ La Rue, Charles de (1643-1725). Auteur présumé du texte ¤ Larcher, P. (16..-17.. , jésuite). Auteur présumé du texte ¤ Le Febvre, Pierre (16..-17.. , jésuite). Auteur présumé du texte ¤ Collège de Dijon de la Compagnie de Jésus. Éditeur scientifique	A Dijon, de l'imprimerie de la veuve de Pierre De Saint, seul imprimeur du Roi, de Monseigneur l'évêque & du College	[Programme. 1758-08-... Dijon, Collège de Dijon de la Compagnie de Jésus] ¤ [Programme. Théâtre de collège. Dijon, Collège de Dijon de la Compagnie de Jésus. 1758-08-..] ¤ [Programme. Ballet. Dijon, Collège de Dijon de la Compagnie de Jésus. 1758-08-..] ¤ Comprend : Les Gendres dupés ¤ Avec mode texte		Gallica		domaine public ¤ public domain	16		82,84	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-2715
https://gallica.bnf.fr/ark:/12148/bpt6k1523869m/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1523869m												http://catalogue.bnf.fr/ark:/12148/cb33415977z	1749	Geoffroy, Jean-Baptiste (1706-1782). Auteur du texte		Les Heros de roman , ballet qui sera dansé au College de Louis le Grand, et servira d'intermede a la tragedie de Catilina, pour la distribution des prix fondez par Sa Majesté. Le mercredy sixiéme jour d'aoust mil sept cent quarante-neuf, à midi précis	Dupré, Louis (1690?-1774). Chorégraphe ¤ Collège de Louis-le-Grand (Paris). Éditeur scientifique	A Paris, chez Thiboust, imprimeur du Roi, place de Cambray. M.DCCXLIX	[Programme. 1749-08-06. Paris, Collège de Louis le Grand de la Compagnie de Jésus] ¤ [Programme. Théâtre de collège. Paris, Collège de Louis le Grand de la Compagnie de Jésus. 1749-08-06] ¤ [Programme. Ballet. Paris, Collège de Louis le Grand de la Compagnie de Jésus. 1749-08-06] ¤ Ballet		Gallica		domaine public ¤ public domain	8		0	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-2717
https://gallica.bnf.fr/ark:/12148/bpt6k1523871p/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1523871p												http://catalogue.bnf.fr/ark:/12148/cb334159878	1684			Le Heros ou les Actions d'un grand prince representées dans celles de Louis le Grand. Ballet qui sera dansé au College de Louis le Grand des Peres de la Compagnie de Jesus. A la tragedie de Charlemagne le XVII. jour d'aoust	Jouvancy, Joseph de (1643-1719). Auteur présumé du texte ¤ La Baune, Jacques de (1649-1726). Auteur présumé du texte ¤ Collège de Louis-le-Grand (Paris). Éditeur scientifique	A Paris, chez Gabriel Martin, ruë S. Jacques, au Soleil d'or. M.DC.LXXXIV	[Programme. 1684-08-17. Paris, Collège de Louis le Grand de la Compagnie de Jésus] ¤ [Programme. Théâtre de collège. Paris, Collège de Louis le Grand de la Compagnie de Jésus. 1684-08-17] ¤ Ballet		Gallica		domaine public ¤ public domain	8		0	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-2718
