	URL		B&W	COLUMNS	GENRE	SOUS-GENRE	TRAD	ACTES	RECUEIL	GENDER	FONT	DOUBLE	ARK CATALOGUE	DATES	AUTEURS	WD	TITRE	CONTRIBUTEURS	EDITEURS	DESCRIPTIONS	SUJETS	PROVENANCE		DROITS	NOMBRE DE VUES	CODE(S) PROJET(S)	NQA Moyen (%)	SOURCE
https://gallica.bnf.fr/ark:/12148/bpt6k74479r/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k74479r												http://catalogue.bnf.fr/ark:/12148/cb314279312	1761	Taconet, Toussaint-Gaspard (1730-1774). Auteur du texte		Les adieux de l'Opéra-comique		Duchesne (Paris)	Livrets		Gallica		domaine public ¤ public domain	24		53,86	Bibliothèque nationale de France, département Littérature et art, Yf-5946
https://gallica.bnf.fr/ark:/12148/bpt6k1505081c/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1505081c												http://catalogue.bnf.fr/ark:/12148/cb31427935f	1759	Taconet, Toussaint-Gaspard (1730-1774). Auteur du texte		Les aveux indiscrets , opera comique. Par M. T.... Représenté pour la première fois à Versailles sur le théâtre de l'Ecole académique des spectacles, tenue par le sr Barnau, le 19 février 1759		A Avignon, et se trouve à Paris, chez Ballard. M.DCC.LIX	Avec mode texte ¤ Opéras		Gallica		domaine public ¤ public domain	40		84,08	Bibliothèque nationale de France, département Arsenal, GD-5889
https://gallica.bnf.fr/ark:/12148/bpt6k61379543/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k61379543							2					http://catalogue.bnf.fr/ark:/12148/cb31427936s	1771	Taconet, Toussaint-Gaspard (1730-1774). Auteur du texte		Le Baiser donné et le baiser rendu, opéra-comique en 2 actes, par M. Taconet,... représenté à Versailles le... 19 mai 1770, à l'occasion du mariage de Mgr. le Dauphin...		Vente (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	66		84,58	Bibliothèque nationale de France, département Littérature et art, 8-YTH-1627
https://gallica.bnf.fr/ark:/12148/bpt6k1502819v/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1502819v							1					http://catalogue.bnf.fr/ark:/12148/cb31427938g	1761	Taconet, Toussaint-Gaspard (1730-1774). Auteur du texte		Le Bouquet de Louison, ou la Sérénade de village, opéra-comique en 1 acte, mêlé d'ariettes, avec des divertissemens, représenté pour la première fois sur le théâtre de l'Opéra-comique de la foire S. Laurent, le 25 août 1761. Par M. Taconet		C. Hérissant (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	34		0	Bibliothèque nationale de France, département Arsenal, 8-BL-13797 (4)
https://gallica.bnf.fr/ark:/12148/bpt6k744772/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k744772												http://catalogue.bnf.fr/ark:/12148/cb314279401	1761	Taconet, Toussaint-Gaspard (1730-1774). Auteur du texte		Le compliment sans compliment , nouveau prologue pour l'ouverture de l'Opéra-comique de la foire Saint-Laurent, par M. Taconet, représenté pour la première fois le samedi 27 juin 1761		Duchesne (Paris)	Opéras-comiques		Gallica		domaine public ¤ public domain	24		61,62	Bibliothèque nationale de France, Rés. Yf 3826 (10)
https://gallica.bnf.fr/ark:/12148/bpt6k1910305q/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1910305q							1					http://catalogue.bnf.fr/ark:/12148/cb31427942q	1763	Taconet, Toussaint-Gaspard (1730-1774). Auteur du texte		L'École villageoise, opéra comique en 1 acte, en vers libres, mêlé de vaudevilles et suivi d'un divertissement, par M. Taconet, représentée pour la première fois sur le Grand théâtre des boulevards, le 10 décembre 1763		C. Hérissant (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	40		81,69	Bibliothèque nationale de France, département Arsenal, GD-9489
https://gallica.bnf.fr/ark:/12148/bpt6k5761069n/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5761069n												http://catalogue.bnf.fr/ark:/12148/cb31427953c	1767	Taconet, Toussaint-Gaspard (1730-1774). Auteur du texte		La mort du boeuf gras , tragédie comique, suivie d'un divertissement, par M. Taconet, représentée pour la première fois à la foire Saint-Germain, le 26 février 1767		A Paris, chez Claude Hérissant, imprimeur-libraire, rue Neuve Notre-Dame	Avec mode texte		Gallica		domaine public ¤ public domain	30		82,54	Bibliothèque nationale de France, département Littérature et art, 8-YTH-12377
https://gallica.bnf.fr/ark:/12148/bpt6k693099/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k693099							5					http://catalogue.bnf.fr/ark:/12148/cb31429740z	1865	Talabot, Auguste. Auteur du texte		Galsuinde : tragédie en 5 actes / par P.-Ate Talabot		impr. de H. Ducourtieux (Limoges)			Gallica		domaine public ¤ public domain	175	Limous1	84,17	Bibliothèque nationale de France, Yf-11705
https://gallica.bnf.fr/ark:/12148/bpt6k34072361/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k34072361							1					http://catalogue.bnf.fr/ark:/12148/cb314303657	1914	Tallet, Gabriel (1872-1941). Auteur du texte ¤ Prax, Maurice (1881-1962). Auteur du texte		Le coffre-fort, ou Les porte-plumes-fume-cigares : comédie en un acte / Maurice Prax et Gabriel Tallet		G. Ondet (Paris)	Contient une table des matières ¤ Avec mode texte ¤ Opérettes		Gallica		conditions spécifiques d'utilisation - Projet de numérisation des indisponibles ¤ restricted use	40		99,99	Bibliothèque nationale de France, département Littérature et art, 8-YTH-35479
https://gallica.bnf.fr/ark:/12148/bpt6k5457817j/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5457817j												http://catalogue.bnf.fr/ark:/12148/cb31431772v	1752	Tanevot, Alexandre (1691-1773). Auteur du texte		Adam et Ève, tragédie dédiée à l'Académie françoise, nouvelle édition, revue et corregée ["sic"] par l'auteur...		J.-B. Garnier (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	92		91,3	Bibliothèque nationale de France, département Littérature et art, YF-6182
https://gallica.bnf.fr/ark:/12148/bpt6k6100277p/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k6100277p							5					http://catalogue.bnf.fr/ark:/12148/cb314326437	1867	Tapon Fougas, Francisque (1810-18..). Auteur du texte		École des millionnaires, comédie en 5 actes, et en vers, d'après "la Fille du millionnaire" de M. É. de Girardin. Tome V. Théâtre		l'auteur (Clermont-Ferrand)	Avec mode texte		Gallica		domaine public ¤ public domain	16		93,33	Bibliothèque nationale de France, département Littérature et art, YF-12977
https://gallica.bnf.fr/ark:/12148/bpt6k5544267d/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5544267d							5					http://catalogue.bnf.fr/ark:/12148/cb31432647m	1870	Tapon Fougas, Francisque (1810-18..). Auteur du texte		L'exil de J.-J. Rousseau, comédie en cinq actes et en vers... / F. Tapon Fougas		l'auteur (Clermont-Ferrand)	Avec mode texte		Gallica		domaine public ¤ public domain	52		96,81	Bibliothèque nationale de France, département Littérature et art, YF-12302
https://gallica.bnf.fr/ark:/12148/bpt6k55552922/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k55552922												http://catalogue.bnf.fr/ark:/12148/cb31433749t	1837	Tardif, Alexandre (1801-18..). Auteur du texte		Vaudevilles de la Restauration, par MM. Tardif et ***. 2e édition		(Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	134		91,26	Bibliothèque nationale de France, département Littérature et art, YF-11717
https://gallica.bnf.fr/ark:/12148/bpt6k5551050s/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5551050s												http://catalogue.bnf.fr/ark:/12148/cb31434023f	1839	Tardy, Marc-Louis de (1769-1857). Auteur du texte		Tragédies, fables et pièces de vers / par M. L.-M. de T****,...		impr. de E. Perisse (Roanne)	Avec mode texte		Gallica		domaine public ¤ public domain	310	RhoneAlp1	95,76	Bibliothèque nationale de France, département Littérature et art, YF-12024
https://gallica.bnf.fr/ark:/12148/bpt6k119097n/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k119097n												http://catalogue.bnf.fr/ark:/12148/cb314359773	1636	Tasse, Le (1544-1595). Auteur du texte		Le Torrismon du Tasse , tragédie par le Sr Dalibray	Vion, Charles de (159.-1654). Traducteur	impr. de D. Houssaye (Paris)			Gallica		domaine public ¤ public domain	165		19,79	Bibliothèque nationale de France, département Littérature et art, YF-499
https://gallica.bnf.fr/ark:/12148/bd6t5395255c/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bd6t5395255c												http://catalogue.bnf.fr/ark:/12148/cb31436079j	1758-1759	Tassoni, Alessandro (1565-1635). Auteur du texte		Le Seau enlevé, poeme héroï-satiro-comique. Partie 1 / , nouvellement traduit de l'italien du Tassoni...	Cedors, De. Traducteur	P.-A. Le Prieur (Paris)	[La secchia rapita (multilingue)] ¤ Avec mode texte		Gallica		domaine public ¤ public domain	308		83,35	Bibliothèque nationale de France
https://gallica.bnf.fr/ark:/12148/bd6t54053830/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bd6t54053830												http://catalogue.bnf.fr/ark:/12148/cb31436079j	1758-1759	Tassoni, Alessandro (1565-1635). Auteur du texte		Le Seau enlevé, poeme héroï-satiro-comique. Partie 2 / , nouvellement traduit de l'italien du Tassoni...	Cedors, De. Traducteur	P.-A. Le Prieur (Paris)	[La secchia rapita (multilingue)] ¤ Avec mode texte		Gallica		domaine public ¤ public domain	292		83,04	Bibliothèque nationale de France, département Littérature et art, YD-2555
https://gallica.bnf.fr/ark:/12148/bd6t5403206h/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bd6t5403206h												http://catalogue.bnf.fr/ark:/12148/cb31436079j	1758-1759	Tassoni, Alessandro (1565-1635). Auteur du texte		Le Seau enlevé, poeme héroï-satiro-comique. Partie 3 / , nouvellement traduit de l'italien du Tassoni...	Cedors, De. Traducteur	P.-A. Le Prieur (Paris)	[La secchia rapita (multilingue)] ¤ Avec mode texte		Gallica		domaine public ¤ public domain	262		82,52	Bibliothèque nationale de France
https://gallica.bnf.fr/ark:/12148/bpt6k65783760/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k65783760												http://catalogue.bnf.fr/ark:/12148/cb314377531	1884	Taxil, Léo (1854-1907). Auteur du texte		Les trois cocus : roman comique / Léo Taxil		Librairie populaire (Paris)	Collection : Collection des volumes populaires ¤ Contient une table des matières ¤ Avec mode texte		Gallica		domaine public ¤ public domain	280		99,96	Bibliothèque nationale de France, département Littérature et art, 8-Y2-6647
https://gallica.bnf.fr/ark:/12148/bpt6k5738737f/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5738737f						Yes						http://catalogue.bnf.fr/ark:/12148/cb314436054	1688	Térence (0190?-0159 av. J.-C.). Auteur du texte		Les comédies de Térence. Tome 1 / , traduites en françois, avec des remarques, par Madame D.***	Dacier, Anne (1645-1720). Traducteur	D. Thierry (Paris)	Contient une table des matières ¤ Avec mode texte		Gallica		domaine public ¤ public domain	596		70,67	Bibliothèque nationale de France, département Littérature et art, YC-4953
https://gallica.bnf.fr/ark:/12148/bpt6k1505000x/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1505000x						Yes						http://catalogue.bnf.fr/ark:/12148/cb314436054	1688	Térence (0190?-0159 av. J.-C.). Auteur du texte		Les comédies de Térence. Tome 2 / , traduites en françois, avec des remarques, par Madame D.***	Dacier, Anne (1645-1720). Traducteur	D. Thierry (Paris)			Gallica		domaine public ¤ public domain	505		0	Bibliothèque nationale de France, département Littérature et art, YC-4954
https://gallica.bnf.fr/ark:/12148/bpt6k1505001b/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1505001b						Yes						http://catalogue.bnf.fr/ark:/12148/cb314436054	1688	Térence (0190?-0159 av. J.-C.). Auteur du texte		Les comédies de Térence. Tome 3 / , traduites en françois, avec des remarques, par Madame D.***	Dacier, Anne (1645-1720). Traducteur	D. Thierry (Paris)			Gallica		domaine public ¤ public domain	447		0	Bibliothèque nationale de France, département Littérature et art, YC-4955
https://gallica.bnf.fr/ark:/12148/bd6t53771643/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bd6t53771643						Yes						http://catalogue.bnf.fr/ark:/12148/cb31443607t	1717	Térence (0190?-0159 av. J.-C.). Auteur du texte		Les comedies de Terence, avec la traduction et les remarques de Madame Dacier. Tome premier [-troisiéme].. Tome 1	Dacier, Anne (1645-1720). Traducteur ¤ Fraguier, Claude-François (1660-1728). Dédicateur ¤ Picart, Bernard (1673-1733). Graveur	A Rotterdam, aux depens de Gaspar Fritsch. M DCC XVII. Avec privilege.			Gallica		domaine public ¤ public domain	656		0	Bibliothèque nationale de France, département Littérature et art, YC-4966
https://gallica.bnf.fr/ark:/12148/bd6t5376767t/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bd6t5376767t						Yes						http://catalogue.bnf.fr/ark:/12148/cb31443607t	1717	Térence (0190?-0159 av. J.-C.). Auteur du texte		Les comedies de Terence, avec la traduction et les remarques de Madame Dacier. Tome premier [-troisiéme].. Tome 2	Dacier, Anne (1645-1720). Traducteur ¤ Fraguier, Claude-François (1660-1728). Dédicateur ¤ Picart, Bernard (1673-1733). Graveur	A Rotterdam, aux depens de Gaspar Fritsch. M DCC XVII. Avec privilege.			Gallica		domaine public ¤ public domain	532		0	Bibliothèque nationale de France, département Littérature et art, YC-4967
https://gallica.bnf.fr/ark:/12148/bd6t5376753z/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bd6t5376753z						Yes						http://catalogue.bnf.fr/ark:/12148/cb31443607t	1717	Térence (0190?-0159 av. J.-C.). Auteur du texte		Les comedies de Terence, avec la traduction et les remarques de Madame Dacier. Tome premier [-troisiéme].. Tome 3	Dacier, Anne (1645-1720). Traducteur ¤ Fraguier, Claude-François (1660-1728). Dédicateur ¤ Picart, Bernard (1673-1733). Graveur	A Rotterdam, aux depens de Gaspar Fritsch. M DCC XVII. Avec privilege.			Gallica		domaine public ¤ public domain	466		0	Bibliothèque nationale de France, département Littérature et art, YC-4968
https://gallica.bnf.fr/ark:/12148/bpt6k15100049/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k15100049						Yes						http://catalogue.bnf.fr/ark:/12148/cb31443610q	1771	Térence (0190?-0159 av. J.-C.). Auteur du texte		Les comédies de Térence. T. 1 / . Traduction nouvelle, avec le texte latin à côté, et des notes. par M. l'abbé Le Monnier,...	Lemonnier, Guillaume-Antoine (1721-1797). Éditeur scientifique	Ch.-A. Jombert père et Cl.-A. Jombert fils (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	637		82,37	Bibliothèque nationale de France, département Arsenal, RESERVE 8-BL-4223 (1)
https://gallica.bnf.fr/ark:/12148/bpt6k15100064/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k15100064						Yes						http://catalogue.bnf.fr/ark:/12148/cb31443610q	1771	Térence (0190?-0159 av. J.-C.). Auteur du texte		Les comédies de Térence. T. 2 / . Traduction nouvelle, avec le texte latin à côté, et des notes. par M. l'abbé Le Monnier,...	Lemonnier, Guillaume-Antoine (1721-1797). Éditeur scientifique	Ch.-A. Jombert père et Cl.-A. Jombert fils (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	533		81,43	Bibliothèque nationale de France, département Arsenal, RESERVE 8-BL-4223 (2)
https://gallica.bnf.fr/ark:/12148/bpt6k1510008z/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1510008z						Yes						http://catalogue.bnf.fr/ark:/12148/cb31443610q	1771	Térence (0190?-0159 av. J.-C.). Auteur du texte		Les comédies de Térence. T. 3 / . Traduction nouvelle, avec le texte latin à côté, et des notes. par M. l'abbé Le Monnier,...	Lemonnier, Guillaume-Antoine (1721-1797). Éditeur scientifique	Ch.-A. Jombert père et Cl.-A. Jombert fils (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	507		81,74	Bibliothèque nationale de France, département Arsenal, RESERVE 8-BL-4223 (3)
https://gallica.bnf.fr/ark:/12148/bpt6k58334855/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k58334855						Yes						http://catalogue.bnf.fr/ark:/12148/cb31443615f	1830-1831	Térence (0190?-0159 av. J.-C.). Auteur du texte		Les comédies de P. Térence. Tome 1 / traduction nouvelle par M. J.-A. Amar,...	Amar Du Rivier, Jean-Augustin (1765-1837). Traducteur	C.-L.-F. Panckoucke (Paris)	Collection : Bibliothèque latine-française ¤ Collection : Bibliothèque latine-française ¤ Avec mode texte		Gallica		domaine public ¤ public domain	450		86,28	Bibliothèque nationale de France, département Littérature et art, Z-18903
https://gallica.bnf.fr/ark:/12148/bpt6k58040005/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k58040005						Yes						http://catalogue.bnf.fr/ark:/12148/cb31443615f	1830-1831	Térence (0190?-0159 av. J.-C.). Auteur du texte		Les comédies de P. Térence. Tome 2 / traduction nouvelle par M. J.-A. Amar,...	Amar Du Rivier, Jean-Augustin (1765-1837). Traducteur	C.-L.-F. Panckoucke (Paris)	Collection : Bibliothèque latine-française ¤ Collection : Bibliothèque latine-française ¤ Avec mode texte		Gallica		domaine public ¤ public domain	434		92,71	Bibliothèque nationale de France, département Littérature et art, Z-18904
https://gallica.bnf.fr/ark:/12148/bpt6k5773900n/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5773900n						Yes						http://catalogue.bnf.fr/ark:/12148/cb31443615f	1830-1831	Térence (0190?-0159 av. J.-C.). Auteur du texte		Les comédies de P. Térence. Tome 3 / traduction nouvelle par M. J.-A. Amar,...	Amar Du Rivier, Jean-Augustin (1765-1837). Traducteur	C.-L.-F. Panckoucke (Paris)	Collection : Bibliothèque latine-française ¤ Collection : Bibliothèque latine-française ¤ Avec mode texte		Gallica		domaine public ¤ public domain	368		93,22	Bibliothèque nationale de France, département Littérature et art, Z-18905
https://gallica.bnf.fr/ark:/12148/bpt6k61365530/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k61365530						Yes		Yes	M			http://catalogue.bnf.fr/ark:/12148/cb31443616s	1844	Térence (0190?-0159 av. J.-C.). Auteur du texte ¤ Plaute (0254-0184 av. J.-C.). Auteur du texte ¤ Plaute (0254-0184 av. J.-C.). Auteur du texte ¤ Sénèque (0004 av. J.-C.-0065). Auteur du texte		Théâtre complet des Latins : comprenant Plaute, Térence et Sénèque le Tragique : avec la traduction en français / publié sous la direction de M. Nisard	Savalète, Théophile (1790-1865). Traducteur ¤ François, Alphonse (1802-1883). Traducteur ¤ Desforges, Jean-Baptiste (1746-1806). Traducteur	J.-J. Dubochet (Paris)	[Tragédies (français)] ¤ Collection : Collection des auteurs latins avec la traduction en français ¤ Collection : Collection des auteurs latins avec la traduction en français ¤ Contient une table des matières ¤ Avec mode texte		Gallica		domaine public ¤ public domain	974		90,84	Bibliothèque nationale de France, département Littérature et art, 4-Z-943 (13)
https://gallica.bnf.fr/ark:/12148/bpt6k57741822/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k57741822						Yes						http://catalogue.bnf.fr/ark:/12148/cb314436232	1864	Térence (0190?-0159 av. J.-C.). Auteur du texte		Les comédies de Térence / traduction nouvelle par Victor Bétolaud,...	Bétolaud, Victor (1803-1879). Traducteur. Éditeur scientifique	Garnier frères (Paris)	Collection : Bibliothèque latine-française , 39 ¤ Collection : Bibliothèque latine-française , 39 ¤ Contient une table des matières ¤ Avec mode texte		Gallica		domaine public ¤ public domain	738		92,2	Bibliothèque nationale de France, département Littérature et art, Z-18968 (1)
https://gallica.bnf.fr/ark:/12148/bpt6k15191602/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k15191602		No	1	Comédie	–	Yes		Yes	M			http://catalogue.bnf.fr/ark:/12148/cb31443794v	1555	Térence (0190?-0159 av. J.-C.). Auteur du texte ¤ Sénèque (0004 av. J.-C.-0065). Auteur du texte		Première comédie de Térence appellée l'Andrie, nouvellement traduite et mise en ryme françoyse... Plus un traité des Quatre vertus cardinales, selon Senecque	Des Périers, Bonaventure (15..?-1543). Traducteur	T. Payan (Lyon)	Comprend : Traité des quatre vertus cardinales...		Gallica		domaine public ¤ public domain	235		0	Bibliothèque nationale de France, département Arsenal, RESERVE 8-BL-4225
https://gallica.bnf.fr/ark:/12148/bpt6k73924m/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k73924m						Yes						http://catalogue.bnf.fr/ark:/12148/cb314437956	1694	Térence (0190?-0159 av. J.-C.). Auteur du texte		L'Andrienne : comédie / [de Térence , traduite en vers français] par M. Baron	Baron (1653-1729). Traducteur	P. Ribou (Paris)	[Andrienne (français). 1694]		Gallica		domaine public ¤ public domain	108		0	Bibliothèque nationale de France, département Littérature et art, Yc-4982
