	URL		B&W	COLUMNS	GENRE	SOUS-GENRE	TRAD	ACTES	RECUEIL	GENDER	FONT	DOUBLE	ARK CATALOGUE	DATES	AUTEURS	WD	TITRE	CONTRIBUTEURS	EDITEURS	DESCRIPTIONS	SUJETS	PROVENANCE		DROITS	NOMBRE DE VUES	CODE(S) PROJET(S)	NQA Moyen (%)	SOURCE
https://gallica.bnf.fr/ark:/12148/bpt6k1040270m/f20.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1040270m												http://catalogue.bnf.fr/ark:/12148/cb30221866h	1661	Chappuzeau, Samuel (1625-1701). Auteur du texte		L'academie des femmes , comedie. Representée au Theatre du Marais		A. Courbé (Paris) ¤ L. Billaine (Paris)			Gallica		domaine public ¤ public domain	95		0	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-4342
https://gallica.bnf.fr/ark:/12148/bpt6k108339r/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k108339r				Tragi-comédie	–				M			http://catalogue.bnf.fr/ark:/12148/cb30221867v	1658	Chappuzeau, Samuel (1625-1701). Auteur du texte		Armetzar, ou Les amis ennemis . Tragi-comedie		Chez Jean Elsevier (A Leyde)			Gallica		domaine public ¤ public domain	97		0	Bibliothèque nationale de France, département Littérature et art, Yf 4861
https://gallica.bnf.fr/ark:/12148/bpt6k1040272f/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1040272f												http://catalogue.bnf.fr/ark:/12148/cb30221870r	1662	Chappuzeau, Samuel (1625-1701). Auteur du texte		Le colin-maillard . Comedie facetieuse, représentée sur le theatre royal de l'hostel de Bourgogne		chez Jean-Baptiste Loyson (A Paris)			Gallica		domaine public ¤ public domain	75		0	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-4344
https://gallica.bnf.fr/ark:/12148/bpt6k108748z/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k108748z												http://catalogue.bnf.fr/ark:/12148/cb302218775	1674	Chappuzeau, Samuel (1625-1701). Auteur du texte		La muse enjouée, ou Le théâtre comique du sieur Chappuzeau		J. Girin et B. Rivière ()			Gallica		domaine public ¤ public domain	291		0	Bibliothèque nationale de France, département Littérature et art, Yf-2649
https://gallica.bnf.fr/ark:/12148/bpt6k108751n/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k108751n												http://catalogue.bnf.fr/ark:/12148/cb30221885s	1674	Chappuzeau, Samuel (1625-1701). Auteur du texte		Le théâtre françois , divisé en trois livres, où il est traité : I. de l'Usage de la comédie , II. des Auteurs qui soutiennent le théâtre , III. de la Conduite des comédiens. (Par S. Chappuzeau)		M. Mayer (Lyon)	Théâtre (genre littéraire) -- français ¤ Ouvrages avant 1800		Gallica		domaine public ¤ public domain	326		0	Bibliothèque nationale de France, département Littérature et art, Yf-1706
https://gallica.bnf.fr/ark:/12148/bpt6k5712493m/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5712493m							2					http://catalogue.bnf.fr/ark:/12148/cb30222578x	1805	Charbonnières, Antoine de (1764-1819). Auteur du texte		La journée d'Austerlitz, ou La bataille des trois empereurs , drame historique en 2 actes et en vers , par M. de Charbonnières,...		[s.n.]	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	52		90,28	Bibliothèque nationale de France, département Littérature et art, YF-12361
https://gallica.bnf.fr/ark:/12148/bpt6k6367484t/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k6367484t							5					http://catalogue.bnf.fr/ark:/12148/cb302229243	1852	Chardon, J. (18..-18..). Auteur du texte		L'Ame transmise, drame en 5 actes, par M. J. Chardon... (Paris, théâtres de Batignolles et de Belleville, 14 décembre 1851.)	Bourret, Félix (chef d'orchestre du théatre des Batignolles). Compositeur ¤ Gaspari. Éditeur scientifique	Librairie théâtrale (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	44		99,56	Bibliothèque nationale de France, département Littérature et art, 4-YTH-113
https://gallica.bnf.fr/ark:/12148/bpt6k5772699f/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5772699f												http://catalogue.bnf.fr/ark:/12148/cb302231720	1662	Charenton, De. Auteur du texte		La mort de Baltazar, roy de Babilone , tragédie. Par le sieur de Charenton		J. Guignard le fils (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	86		81,81	Bibliothèque nationale de France, département Littérature et art, 8-YTH-20217
https://gallica.bnf.fr/ark:/12148/bpt6k56285199/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k56285199							1					http://catalogue.bnf.fr/ark:/12148/cb30223348p	1794	Charlemagne, Armand (1753-1838). Auteur du texte		L'Adoption villageoise, ou l'Écouteur aux portes, comédie en 1 acte et en prose, mêlée de vaudevilles, par le citoyen Armand Charlemagne. (Paris, Cité-Variétés, 28 floréal an II.)		impr. de Cailleau (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	38		69,89	Bibliothèque nationale de France, département Littérature et art, 8-YTH-214
https://gallica.bnf.fr/ark:/12148/bpt6k133894t/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k133894t							3					http://catalogue.bnf.fr/ark:/12148/cb30225416t	1906	Charrière, Isabelle de (1740-1805). Auteur du texte		L'émigré : comédie en trois actes, 1793 / Madame de Charrière		impr. de Wolfratk et Sperlé (Neuchatel)			Gallica		domaine public ¤ public domain	77	RfnEns0 ¤ RfnEuro1 ¤ RfnLang1 ¤ RfnLit1	0	Bibliothèque nationale de France, département Littérature et art, 8-YTH-31576
https://gallica.bnf.fr/ark:/12148/bpt6k5836603x/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5836603x							3					http://catalogue.bnf.fr/ark:/12148/cb30225478c	1815	Charrin, Pierre Joseph (1784-1863). Auteur du texte		Amour, honneur et devoir, ou le Rapt, mélodrame en 3 actes, en prose et à grand spectacle, imité du théâtre espagnol de Calderon, par M. P.-J. Charrin... (Paris, Ambigu-Comique, 25 mai 1815.)		Barba (Paris)	Avec mode texte ¤ Mélodrames (musique)		Gallica		domaine public ¤ public domain	82		90,27	Bibliothèque nationale de France, département Littérature et art, 8-YTH-763
https://gallica.bnf.fr/ark:/12148/bpt6k859667/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k859667												http://catalogue.bnf.fr/ark:/12148/cb302281470	1756	Chateaubrun, Jean-Baptiste Vivien de (1686-1775). Auteur du texte		Philoctete : tragedie, par M. de Chateaubrun, de l'Académie françoise.		A Paris, rue S. Jacques, chez Brunet, imprimeur-libraire de l'Académie françoise, vis-à-vis les Mathurins. M. DCC. LVI. Avec approbation & privilége du Roi.			Gallica		domaine public ¤ public domain	78		0	Bibliothèque nationale de France, département Littérature et art, 8-Yth-14103
https://gallica.bnf.fr/ark:/12148/bd6t5750275j/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bd6t5750275j												http://catalogue.bnf.fr/ark:/12148/cb302294294	1638	Chaulmer, Charles (16..?-1680?). Auteur du texte		La mort de Pompée : tragédie / [par Chaulmer]	Richelieu, Armand Jean du Plessis duc de (1585-1642). Dédicataire	A. de Sommaville (Paris)			Gallica		domaine public ¤ public domain	98		0	Bibliothèque nationale de France, département Littérature et art, YF-583
https://gallica.bnf.fr/ark:/12148/bpt6k9606790z/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k9606790z							1					http://catalogue.bnf.fr/ark:/12148/cb302301416	1800	Chaussier, Hector (1775?-18..). Auteur du texte ¤ Bonel, Pierre-Jacques-André (1767-1842). Auteur du texte ¤ Chateauvieux, Armand-François-R.-C.-L.. Auteur du texte		Un trait d'Helvétius , comédie en un acte, mêlée de vaudevilles. Par les citoyens Hector Chaussier, Chateauvieux et Bonel		impr. de Égron (Paris) ¤ Roux (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	38		98,51	Bibliothèque nationale de France, département Littérature et art, 8-YTH-18238
https://gallica.bnf.fr/ark:/12148/bpt6k5567471g/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5567471g												http://catalogue.bnf.fr/ark:/12148/cb30230194s	1836	Chautard, Joseph (1802-18..). Auteur du texte		Napoléon en 1814, esquisse dramatique en 3 scènes, mêlée de couplets, par Joseph Chautard. (Paris, théâtre du Café français, 30 janvier 1836.)		(Toulon)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	18	PACA1	95,99	Bibliothèque nationale de France, département Littérature et art, YF-12482
https://gallica.bnf.fr/ark:/12148/bpt6k6105329h/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k6105329h							5					http://catalogue.bnf.fr/ark:/12148/cb30230777v	1824	Chauvet, Joseph Joachim Victor (1788-1842). Auteur du texte		Arthur de Bretagne, tragédie en 5 actes, par M. Chauvet (Paris, Odéon, 16 août 1824), suivie de Néali, ou la Traite des nègres, poème...		J.-N. Barba (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	100		93,58	Bibliothèque nationale de France, département Littérature et art, 8-YTH-1252
https://gallica.bnf.fr/ark:/12148/bpt6k58441137/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k58441137							1					http://catalogue.bnf.fr/ark:/12148/cb302311794	1829	Chavanges, Alphonse de (1791-1831). Auteur du texte		L'Amour raisonnable, comédie en 1 acte et en prose, par M. de Chavanges. (Paris, Ambigu-Comique, 6 décembre 1829.)		Bezou (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	34		93,97	Bibliothèque nationale de France, département Littérature et art, 8-YTH-781
https://gallica.bnf.fr/ark:/12148/bpt6k5741974h/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5741974h							1					http://catalogue.bnf.fr/ark:/12148/cb30231919g	1809	Merle, Jean-Toussaint (1782-1852). Auteur du texte ¤ Desessarts d'Ambreville, Joseph (1774-18..). Auteur du texte ¤ Chazet, René de (1774-1844). Auteur du texte		A bas Molière, comédie en 1 acte, mêlée de vaudevilles, de MM. Merle et Désessarts [et R. A. de Chazet]. (Paris, Variétés, 21 août 1809.)		Barba (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	50		84,96	Bibliothèque nationale de France, département Littérature et art, 8-YTH-2
https://gallica.bnf.fr/ark:/12148/bpt6k57723379/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k57723379												http://catalogue.bnf.fr/ark:/12148/cb302328001	1787	Chénier, Marie-Joseph de (1764-1811). Auteur du texte		Azémire , tragédie. Par M. de Chénier. Représentée à Fontainebleau, le 4 novembre 1786, &t sur le théâtre de la Comédie-Française, le 6 du même mois		Moutard (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	85		83,43	Bibliothèque nationale de France, département Littérature et art, 8-YTH-1596
https://gallica.bnf.fr/ark:/12148/bpt6k6119231r/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k6119231r												http://catalogue.bnf.fr/ark:/12148/cb30232801c	1787	Chénier, Marie-Joseph de (1764-1811). Auteur du texte		Azémire , tragédie. Par M. de Chénier. Représentée à Fontainebleau, le 4 novembre 1786, & sur le théâtre de la Comédie-Française, le 6 du même mois		Moutard (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	50		86,19	Bibliothèque nationale de France, département Littérature et art, 8-YTH-1595
https://gallica.bnf.fr/ark:/12148/bpt6k5695019k/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5695019k							3					http://catalogue.bnf.fr/ark:/12148/cb30232805r	1793	Chénier, Marie-Joseph de (1764-1811). Auteur du texte		Caius Gracchus, tragédie en 3 actes, par Marie-Joseph Chénier,... (Paris, théâtre de la République, 9 février 1792.)		Moutard (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	62		85,79	Bibliothèque nationale de France, département Littérature et art, YF-8608
https://gallica.bnf.fr/ark:/12148/bpt6k5675159w/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5675159w												http://catalogue.bnf.fr/ark:/12148/cb30232835p	1790	Chénier, Marie-Joseph de (1764-1811). Auteur du texte		Charles IX, ou l'École des rois, tragédie, par Marie-Joseph de Chénier. (Suivi de : Discours prononcé devant MM. les Représentans de la Commune , Adresse au LX districts de Paris , De la liberté du théâtre en France , Lettres diverses , Épître aux Mânes de Voltaire.)		Bossange (Paris)	Contient une table des matières ¤ Avec mode texte		Gallica		domaine public ¤ public domain	270		91,6	Bibliothèque nationale de France, département Littérature et art, YF-8609
https://gallica.bnf.fr/ark:/12148/bpt6k1521523z/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1521523z												http://catalogue.bnf.fr/ark:/12148/cb30232837c	1798	Chénier, Marie-Joseph de (1764-1811). Auteur du texte		Charles IX, ou la S.-Barthélemi, Henri VIII, tragédies par M.-J. Chénier,...		Laran (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	229	GTextes1	86,92	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-4347
https://gallica.bnf.fr/ark:/12148/bpt6k58189639/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k58189639							5					http://catalogue.bnf.fr/ark:/12148/cb302328392	1826	Chénier, Marie-Joseph de (1764-1811). Auteur du texte		Charles IX, ou La Saint Barthélémy , tragédie en 5 actes de Chénier. 2e édition		Désauges (Paris)	Collection : Répertoire populaire du Théâtre-Français , 3 ¤ Avec mode texte		Gallica		domaine public ¤ public domain	69		71,29	Bibliothèque nationale de France, département Littérature et art, 8-YTH-3060
https://gallica.bnf.fr/ark:/12148/bpt6k65694059/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k65694059							5					http://catalogue.bnf.fr/ark:/12148/cb30232916p	1793	Chénier, Marie-Joseph de (1764-1811). Auteur du texte ¤ Palissot de Montenoy, Charles (1730-1814). Auteur du texte		Jean Calas , tragédie en cinq actes, par Marie-Joseph Chénier,... Représentée pour la première fois à Paris, sur le théâtre de la République, le 6 juillet 1791		Moutard (Paris)	[Représentation. Paris, Théâtre de la République. 1791-07-06] ¤ Comprend : Lettre sur la tragédie de Calas ¤ Avec mode texte		Gallica		domaine public ¤ public domain	112	GTextes1	99,93	Bibliothèque nationale de France, département Littérature et art, 8-YTH-9360
https://gallica.bnf.fr/ark:/12148/bpt6k8540456/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k8540456												http://catalogue.bnf.fr/ark:/12148/cb302329667	1793	Chénier, Marie-Joseph de (1764-1811). Auteur du texte		Strophes chantées par le personnage du choeur, dans "Timoléon", tragédie du citoyen Chénier,... musique du citoyen Méhul		[s.n.] (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	8		80,67	Bibliothèque nationale de France, département Littérature et art, 8-YE PIECE-5034
https://gallica.bnf.fr/ark:/12148/bpt6k315703h/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k315703h												http://catalogue.bnf.fr/ark:/12148/cb302331726	1830	Chenou. Auteur du texte ¤ Meulan (Yvelines). Auteur du texte		Discours prononcé par M. Chenou, devant le Conseil municipal de la ville de Meulan, à l'instant de son installation comme maire de cette ville, le 22 mai 1830		impr. d'A. Goujon (Saint-Germain-en-Laye)	Avec mode texte		Gallica		domaine public ¤ public domain	24		88,63	Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-LK18-531
https://gallica.bnf.fr/ark:/12148/bpt6k15139970/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k15139970												http://catalogue.bnf.fr/ark:/12148/cb30233583z	16..	Chereau, Ollivier (1600?-16..). Auteur du texte		Le jargon ou Langage de l'argot réformé, comme il est à présent en usage parmy les bons pauvres ... composé par un pillier de boutanche qui maquille en mollanche en la vergne de Tours (Ollivier Chereau), reveu... par l'autheur, 2e édition		Vve Du Carroy (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	77	Centre1	79,6	Bibliothèque nationale de France, département Réserve des livres rares, RES-X-2038
https://gallica.bnf.fr/ark:/12148/bpt6k8707559t/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k8707559t												http://catalogue.bnf.fr/ark:/12148/cb302335849	1660	Chereau, Ollivier (1600?-16..). Auteur du texte		Le Jargon ou langage de l'argot réformé, comme il est à présent en usage parmy les bons pauvres... composé par un pillier de boutanche qui maquille en molanche en la vergne de Tours [Ollivier Chereau], augmenté de nouveau dans le dictionnaire des mots plus substantifs de l'argot...		Yves Girardon (Troyes)	Avec mode texte		Gallica		domaine public ¤ public domain	80		36	Bibliothèque nationale de France, département Réserve des livres rares, RES-X-2037
https://gallica.bnf.fr/ark:/12148/bpt6k6548186v/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k6548186v							1					http://catalogue.bnf.fr/ark:/12148/cb302335891	1852	Chéreault, H. Auteur du texte ¤ Roche, Eugène (1808-1870). Auteur du texte		A qui mal veut, mal arrive : vaudeville proverbe en 1 acte / par MM. E. Roche et H. Chéreault		Librairie théâtrale (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	16		99,34	Bibliothèque nationale de France, département Littérature et art, 4-YTH-21
https://gallica.bnf.fr/ark:/12148/bpt6k58217236/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k58217236												http://catalogue.bnf.fr/ark:/12148/cb30234239w	1873	Navery, Raoul de (1829-1885). Auteur du texte		Comédies, drames et proverbes, par Raoul de Navery. Marthe et Marie-Madeleine. A brebis tondue Dieu mesure le vent. La Laitière et le pot au lait. Ruth et Noémi. Paquita. La Fille du roi d'Yvetot. La Fille de Jaïre. Nathanie		(Paris)	Contient une table des matières ¤ Avec mode texte		Gallica		domaine public ¤ public domain	284		97,24	Bibliothèque nationale de France, département Littérature et art, YF-10482
