	URL		B&W	COLUMNS	GENRE	SOUS-GENRE	TRAD	ACTES	RECUEIL	GENDER	FONT	DOUBLE	ARK CATALOGUE	DATES	AUTEURS	WD	TITRE	CONTRIBUTEURS	EDITEURS	DESCRIPTIONS	SUJETS	PROVENANCE		DROITS	NOMBRE DE VUES	CODE(S) PROJET(S)	NQA Moyen (%)	SOURCE
https://gallica.bnf.fr/ark:/12148/bpt6k67631t/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k67631t							1					http://catalogue.bnf.fr/ark:/12148/cb37287254h	1857			Le chalet : opéra-comique en 1 acte / [d'après Jery et Bätely, de Goethe] , paroles de MM. Scribe et Mélesville, musique de M. Adolphe Adam...	Goethe, Johann Wolfgang von (1749-1832). Auteur adapté ¤ Mélesville (1787-1865). Parolier ¤ Scribe, Eugène (1791-1861). Parolier	impr. de C.-H. Lambert (Paris)	Opéras		Gallica		domaine public ¤ public domain	19		46,4	Bibliothèque nationale de France, 4-Yth-689
https://gallica.bnf.fr/ark:/12148/bpt6k67822d/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k67822d												http://catalogue.bnf.fr/ark:/12148/cb37287453q	1849	Constant, Benjamin (1767-1830). Auteur du texte ¤ Schiller, Friedrich von. Auteur du texte		Adolphe : anecdote trouvée dans les papiers d'un inconnu. suivie de la tragédie de Wallstein (Nouv. éd.) / par Benjamin de Constant de Rebecque		Garnier frères (Paris)	[Adolphe (français)] ¤ Comprend : Wallstein		Gallica		domaine public ¤ public domain	258		80,15	Bibliothèque nationale de France, département Littérature et art, Y2-23781
https://gallica.bnf.fr/ark:/12148/bpt6k683499/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k683499						Yes			M			http://catalogue.bnf.fr/ark:/12148/cb37287759m	1877	Goethe, Johann Wolfgang von (1749-1832). Auteur du texte ¤ Gandonnière, Almire (1814-1863). Auteur du texte		La damnation de Faust : légende en 4 parties / musique de M. Hector Berlioz	Berlioz, Hector (1803-1869). Compositeur ¤ Nerval, Gérard de (1808-1855). Traducteur	S. Richaut (Paris)	[Programme. Paris, Opéra-Comique. 1846-11-29] ¤ Livrets		Gallica		domaine public ¤ public domain	78		0	Bibliothèque nationale de France, département Littérature et art, 8-Yth-24429
https://gallica.bnf.fr/ark:/12148/bpt6k83454c/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k83454c							3					http://catalogue.bnf.fr/ark:/12148/cb372890026	1851	Dumersan, Théophile Marion (1780-1849). Auteur du texte ¤ Varin (1798-1869). Auteur du texte		Les saltimbanques : comédie-parade en trois actes mêlée de couplets / par MM. [Théophile Marion] Dumersan et [Charles] Varin [Voirin]		impr. Dubuisson (Paris)	Opéras-comiques		Gallica		domaine public ¤ public domain	20		51,85	Bibliothèque nationale de France, département Littérature et art, 4-Yth-3818
https://gallica.bnf.fr/ark:/12148/bd6t5752154q/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bd6t5752154q												http://catalogue.bnf.fr/ark:/12148/cb37298189b	1662	Buti, Francesco (1604-1682). Auteur du texte		Ercole amante. Tragedia. Representata per le nozze delle Maestà christianissime . Hercule amoureux. Tragedie. Representée pour les nopces de leurs Majestez tres-chrestiennes. ¤ Hercule amoureux. Tragedie. Representée pour les nopces de leurs Majestez tres-chrestiennes.	Lilii, Camillo (16..-1660). Traducteur ¤ Cavalli, Francesco (1602-1676). Compositeur	A Paris, par Robert Ballard, seul imprimeur du Roy pour la musique. M. DC. LXII. Avec privilege de Sa Majesté.	Titre original : Ercole amante ¤ Opéras		Gallica		domaine public ¤ public domain	164		0	Bibliothèque nationale de France, département Musique, TH B-1967
https://gallica.bnf.fr/ark:/12148/bd6t5752190k/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bd6t5752190k												http://catalogue.bnf.fr/ark:/12148/cb37298189b	1662	Buti, Francesco (1604-1682). Auteur du texte		Ercole amante. Tragedia. Representata per le nozze delle Maestà christianissime . Hercule amoureux. Tragedie. Representée pour les nopces de leurs Majestez tres-chrestiennes. ¤ Hercule amoureux. Tragedie. Representée pour les nopces de leurs Majestez tres-chrestiennes.	Lilii, Camillo (16..-1660). Traducteur ¤ Cavalli, Francesco (1602-1676). Compositeur	A Paris, par Robert Ballard, seul imprimeur du Roy pour la musique. M. DC. LXII. Avec privilege de Sa Majesté.	Titre original : Ercole amante ¤ Opéras		Gallica		domaine public ¤ public domain	161		0	Bibliothèque nationale de France, département Musique, TH B-1852 (2)
https://gallica.bnf.fr/ark:/12148/bpt6k71993z/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k71993z												http://catalogue.bnf.fr/ark:/12148/cb37298189b	1662	Buti, Francesco (1604-1682). Auteur du texte		Ercole amante. Tragedia. Representata per le nozze delle Maestà christianissime . Hercule amoureux. Tragedie. Representée pour les nopces de leurs Majestez tres-chrestiennes. ¤ Hercule amoureux. Tragedie. Representée pour les nopces de leurs Majestez tres-chrestiennes.	Lilii, Camillo (16..-1660). Traducteur ¤ Cavalli, Francesco (1602-1676). Compositeur	A Paris, par Robert Ballard, seul imprimeur du Roy pour la musique. M. DC. LXII. Avec privilege de Sa Majesté.	Titre original : Ercole amante ¤ Opéras		Gallica		domaine public ¤ public domain	161		0	Bibliothèque nationale de France, département Arts du spectacle, Rés. Yf-1312
https://gallica.bnf.fr/ark:/12148/bd6t5774301h/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bd6t5774301h												http://catalogue.bnf.fr/ark:/12148/cb37298189b	1662	Buti, Francesco (1604-1682). Auteur du texte		Ercole amante. Tragedia. Representata per le nozze delle Maestà christianissime . Hercule amoureux. Tragedie. Representée pour les nopces de leurs Majestez tres-chrestiennes. ¤ Hercule amoureux. Tragedie. Representée pour les nopces de leurs Majestez tres-chrestiennes.	Lilii, Camillo (16..-1660). Traducteur ¤ Cavalli, Francesco (1602-1676). Compositeur	A Paris, par Robert Ballard, seul imprimeur du Roy pour la musique. M. DC. LXII. Avec privilege de Sa Majesté.	Titre original : Ercole amante ¤ Opéras		Gallica		domaine public ¤ public domain	161		0	Bibliothèque nationale de France, département Arts du spectacle, 8-RA3-118 (2)
https://gallica.bnf.fr/ark:/12148/bd6t57739361/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bd6t57739361												http://catalogue.bnf.fr/ark:/12148/cb37298189b	1662	Buti, Francesco (1604-1682). Auteur du texte		Ercole amante. Tragedia. Representata per le nozze delle Maestà christianissime . Hercule amoureux. Tragedie. Representée pour les nopces de leurs Majestez tres-chrestiennes. ¤ Hercule amoureux. Tragedie. Representée pour les nopces de leurs Majestez tres-chrestiennes.	Lilii, Camillo (16..-1660). Traducteur ¤ Cavalli, Francesco (1602-1676). Compositeur	A Paris, par Robert Ballard, seul imprimeur du Roy pour la musique. M. DC. LXII. Avec privilege de Sa Majesté.	Titre original : Ercole amante ¤ Opéras		Gallica		domaine public ¤ public domain	161		0	Bibliothèque nationale de France, département Arts du spectacle, 8-RA3-115 (2)
https://gallica.bnf.fr/ark:/12148/bpt6k708834/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k708834												http://catalogue.bnf.fr/ark:/12148/cb372983725	1672	Nanteuil, Denis Clerselier de (1650-17..?). Auteur du texte		L'amour sentinelle, ou Le cadenas forcé . Comédie. Par le Sr. D.-C. de Nanteuil, comédien de la Reyne		[s.n.] (La Haye)			Gallica		domaine public ¤ public domain	46		0	Bibliothèque nationale de France, Rés. Yf-4567
https://gallica.bnf.fr/ark:/12148/bpt6k67760p/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k67760p						Yes						http://catalogue.bnf.fr/ark:/12148/cb37299445s	1885	Schiller, Friedrich von. Auteur du texte		Marie Stuart : tragédie / de Fr. Schiller , trad. française avec le texte allemand par Th. Fix	Fix, Théobald. Traducteur	Hachette (Paris)	[Maria Stuart (français)]		Gallica		domaine public ¤ public domain	274		52,33	Bibliothèque nationale de France, 8-Yh-143
https://gallica.bnf.fr/ark:/12148/bpt6k70965g/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k70965g							5					http://catalogue.bnf.fr/ark:/12148/cb373003042	1758	Diderot, Denis (1713-1784). Auteur du texte		Le père de famille : comédie en 5 actes et en prose , avec un Discours sur la poèsie dramatique / [par D. Diderot]		[s.n.] (Amsterdam)			Gallica		domaine public ¤ public domain	454	CentSev001	79,11	Bibliothèque nationale de France, Rés. Yf-4123
https://gallica.bnf.fr/ark:/12148/bpt6k710208/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k710208												http://catalogue.bnf.fr/ark:/12148/cb37300519n	17??	Candide (le Cadet). Auteur du texte		Petites réflexions sur la comédie des Philosophes / [signé : Candide le Cadet]		[s.n.]			Gallica		domaine public ¤ public domain	12		0	Bibliothèque nationale de France, Rés. p-Z-150
https://gallica.bnf.fr/ark:/12148/bpt6k71519f/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k71519f												http://catalogue.bnf.fr/ark:/12148/cb373006204	1662	Cavalli, Francesco (1602-1676). Auteur du texte		Ercole amante : representata per le nozze delle Maestà christianissime / [compositore Francesco Cavalli] , [librettista Francesco Buti] , [trad. Camillo] ¤ Hercule amoureux : tragédie représentée pour les nopces de leurs Majestez tres-chrestiennes / [compositeur Francesco Cavalli] , [librettiste Francesco Buti] , [traduit par Camille]	Buti, Francesco (1604-1682). Librettiste ¤ Lilii, Camillo (16..-1660). Traducteur	par R. Ballard (Paris)			Gallica		domaine public ¤ public domain	117		0	Bibliothèque nationale de France, département Fonds du service reproduction, Rés. Yf-60
https://gallica.bnf.fr/ark:/12148/bpt6k71704z/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k71704z												http://catalogue.bnf.fr/ark:/12148/cb373006204	1662	Cavalli, Francesco (1602-1676). Auteur du texte		Ercole amante : representata per le nozze delle Maestà christianissime / [compositore Francesco Cavalli] , [librettista Francesco Buti] , [trad. Camillo] ¤ Hercule amoureux : tragédie représentée pour les nopces de leurs Majestez tres-chrestiennes / [compositeur Francesco Cavalli] , [librettiste Francesco Buti] , [traduit par Camille]	Buti, Francesco (1604-1682). Librettiste ¤ Lilii, Camillo (16..-1660). Traducteur	par R. Ballard (Paris)			Gallica		domaine public ¤ public domain	117		0	Bibliothèque nationale de France, département Fonds du service reproduction, Rés. Yf-60
https://gallica.bnf.fr/ark:/12148/bpt6k67699f/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k67699f						Yes			M			http://catalogue.bnf.fr/ark:/12148/cb37301694x	1897	Goethe, Johann Wolfgang von (1749-1832). Auteur du texte		Faust : tragédie / Goethe , [trad. par Jacobus Rodleinmann]	Rodleinmann, Jacobus. Traducteur	Librairie de la Bibliothèque nationale (Paris)	Collection : Bibliothèque nationale : collection des meilleurs auteurs anciens et modernes ¤ Contient une table des matières		Gallica		domaine public ¤ public domain	197		63,87	Bibliothèque nationale de France, 8-Yh-631
https://gallica.bnf.fr/ark:/12148/bpt6k67700t/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k67700t						Yes			M			http://catalogue.bnf.fr/ark:/12148/cb37301697z	1893	Goethe, Johann Wolfgang von (1749-1832). Auteur du texte		Faust : tragédie / Goethe , [trad. par Jacobus Rodleinmann]	Rodleinmann, Jacobus. Traducteur	Librairie de la Bibliothèque nationale (Paris)	Collection : Bibliothèque nationale : collection des meilleurs auteurs anciens et modernes ¤ Contient une table des matières		Gallica		domaine public ¤ public domain	197		81,11	Bibliothèque nationale de France, 8-Yh-457
https://gallica.bnf.fr/ark:/12148/bpt6k703901/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k703901				Tragi-comédie	–				M			http://catalogue.bnf.fr/ark:/12148/cb37303024k	1632	Corneille, Pierre (1606-1684). Auteur du texte		Clitandre ou L'innocence délivrée : tragi-comédie / Corneille		F. Targa (Paris)	[Clitandre (français)]		Gallica		domaine public ¤ public domain	143		0	Bibliothèque nationale de France, Rés. p-Yf-285 (8)
https://gallica.bnf.fr/ark:/12148/bpt6k579783/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k579783												http://catalogue.bnf.fr/ark:/12148/cb373033968	1663	Cavalli, Francesco (1602-1676). Auteur du texte		Ercole amante : tragedia representata per la nozze delle Maestà christianissime ([Reprod.]) / [compositore Francesco Cavalli] , [librettista Francesco Buti] , [trad. Camillo] ¤ Hercule amoureux : tragédie représentée pour les nopces de leurs Majestez tres-chrestiennes / [compositeur Francesco Cavalli] , [librettiste Francesco Buti] , [traduit par Camille]	Buti, Francesco (1604-1682). Librettiste ¤ Lilii, Camillo (16..-1660). Traducteur	R. BallardR. Ballard (Paris)	Collection : French books 1601-1700 , 177.4		Gallica		conditions spécifiques d'utilisation - Collection French books ¤ restricted use	215		0	Bibliothèque nationale de France
https://gallica.bnf.fr/ark:/12148/bpt6k72637w/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k72637w												http://catalogue.bnf.fr/ark:/12148/cb37303668v	1640-1660	Puget de La Serre, Jean (1594-1665). Auteur du texte		Saincte Catherine : tragédie / [M. de La Serre]		A. de Sommaville (Paris)			Gallica		domaine public ¤ public domain	94		0	Bibliothèque nationale de France, R90844
https://gallica.bnf.fr/ark:/12148/bpt6k101365b/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k101365b						No	5	No	M			http://catalogue.bnf.fr/ark:/12148/cb373043010	1861	Chateaubriand, François-René de (1768-1848). Auteur du texte	Q49767	Oeuvres complètes de Chateaubriand. 3, Moïse : tragédie en cinq actes / [Chateaubriand]		Acamédia (Paris)			Gallica		conditions spécifiques d'utilisation - Microformes et reprints ¤ restricted use	0	GTextes1	0	Acamédia
https://gallica.bnf.fr/ark:/12148/bpt6k100349w/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k100349w												http://catalogue.bnf.fr/ark:/12148/cb37305294s	1621			Récit véritable sur la trahison découverte, et sanglante intelligence sur la ville de Grenoble, par les rebelles du party du sieur de Montbrun . Ensemble les lettres qui ont été prinses, avec un clerc sorty de la ville de Grenoble dans un tonneau à vin, et comme ils avoyent entreprins de se saisir de la grande Chartreuse, et des passages de Lyon et de Savoye, avec l'emprisonnement de Bouffier, advocat en Parlement		P. Marniolles (Lyon)			Gallica		domaine public ¤ public domain	14		0	Bibliothèque municipale de Lyon, FC158-29
https://gallica.bnf.fr/ark:/12148/bpt6k371565/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k371565							1					http://catalogue.bnf.fr/ark:/12148/cb37309606r	19..	Courteline, Georges (1858-1929). Auteur du texte		La conversion d'Alceste : comédie en un acte, en vers / Georges Courteline		E. Flammarion (Paris)			Gallica		domaine public ¤ public domain	41		0	Bibliothèque nationale de France
https://gallica.bnf.fr/ark:/12148/bpt6k103267b/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k103267b				Tragi-comédie	–		5		M			http://catalogue.bnf.fr/ark:/12148/cb373096569	1856	Molière (1622-1673). Auteur du texte ¤ Corneille, Pierre (1606-1684). Auteur du texte ¤ Quinault, Philippe (1635-1688). Auteur du texte		Psyché : tragi-comédie-ballet en cinq actes : Molière illustré par Janet-Lange / [notice sur Psyché par E. de la Bédollière]	Janet-Lange (1815-1872). Illustrateur ¤ La Bédollière, Émile de (1812-1883). Préfacier	G. Barba (Paris)	Collection : Panthéon populaire illustré , 14 ¤ Comédie-ballet		Gallica		domaine public ¤ public domain	22		0	Bibliothèque nationale de France, 4-Yth-3527
https://gallica.bnf.fr/ark:/12148/bpt6k7681c/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k7681c												http://catalogue.bnf.fr/ark:/12148/cb37396450t	1863-1865	Fournel, Victor. Auteur du texte		Les contemporains de Molière : recueil de comédies, rares ou peu connues jouées de 1650 à 1680 avec l'histoire de chaque théâtre, des notes et notices biographiques, bibliographiques et critiques. Vol. 1. Théâtre de l'Hôtel de Bourgogne / [éd. par] Victor Fournel		Slatkine (Genève)	Contient une table des matières	Molière (1622-1673) -- Contemporains	Gallica		conditions spécifiques d'utilisation - Microformes et reprints ¤ restricted use	616		0	Bibliothèque nationale de France
https://gallica.bnf.fr/ark:/12148/bpt6k7682p/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k7682p												http://catalogue.bnf.fr/ark:/12148/cb37396450t	1863-1865	Fournel, Victor. Auteur du texte		Les contemporains de Molière : recueil de comédies, rares ou peu connues jouées de 1650 à 1680 avec l'histoire de chaque théâtre, des notes et notices biographiques, bibliographiques et critiques. Vol. 2. Hôtel de Bourgogne, Théâtre de la Cour / [éd. par] Victor Fournel		Slatkine (Genève)		Molière (1622-1673) -- Contemporains	Gallica		conditions spécifiques d'utilisation - Microformes et reprints ¤ restricted use	3		0	Bibliothèque nationale de France
https://gallica.bnf.fr/ark:/12148/bpt6k76830/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k76830												http://catalogue.bnf.fr/ark:/12148/cb37396450t	1863-1865	Fournel, Victor. Auteur du texte		Les contemporains de Molière : recueil de comédies, rares ou peu connues jouées de 1650 à 1680 avec l'histoire de chaque théâtre, des notes et notices biographiques, bibliographiques et critiques. Vol. 3. Théâtre du Marais / [éd. par] Victor Fournel		Slatkine (Genève)		Molière (1622-1673) -- Contemporains	Gallica		conditions spécifiques d'utilisation - Microformes et reprints ¤ restricted use	3		0	Bibliothèque nationale de France
https://gallica.bnf.fr/ark:/12148/bpt6k7686x/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k7686x												http://catalogue.bnf.fr/ark:/12148/cb373976420	1871	Fournier, Édouard (1819-1880). Auteur du texte		Le théâtre français au XVIe et XVIIe siècle ou Choix des comédies les plus curieuses antérieures à Molière ([Reprod. en fac-sim.]) / Édouard Fournier		Slatkine (Genève)	Contient une table des matières ¤ Comédie française -- +* 1500......- 1599......+:16e siècle: ¤ Comédie française -- +* 1600......- 1699......+:17e siècle:		Gallica		conditions spécifiques d'utilisation - Microformes et reprints ¤ restricted use	640		0	Bibliothèque nationale de France
https://gallica.bnf.fr/ark:/12148/bpt6k76849/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k76849												http://catalogue.bnf.fr/ark:/12148/cb37398198g	1884			Petites comédies rares et curieuses du XVIIe siècle. Tome premier / avec notes et notices par Victor Fournel	Fournel, Victor. Notes éditoriales	Slatkine (Genève)	Contient une table des matières		Gallica		conditions spécifiques d'utilisation - Microformes et reprints ¤ restricted use	364		0	Bibliothèque nationale de France
https://gallica.bnf.fr/ark:/12148/bpt6k7685m/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k7685m												http://catalogue.bnf.fr/ark:/12148/cb37398198g	1884			Petites comédies rares et curieuses du XVIIe siècle. Tome second / avec notes et notices par Victor Fournel	Fournel, Victor. Notes éditoriales	Slatkine (Genève)			Gallica		conditions spécifiques d'utilisation - Microformes et reprints ¤ restricted use	2		0	Bibliothèque nationale de France
https://gallica.bnf.fr/ark:/12148/bd6t54175050d/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bd6t54175050d							4					http://catalogue.bnf.fr/ark:/12148/cb37444160z	1913	Flers, Robert de (1872-1927). Auteur du texte ¤ Caillavet, Gaston-Arman de (1869-1915). Auteur du texte		L'habit vert : comédie en quatre actes / Robert Flers et G. A. de Caillavet		Librairie théâtrale (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	264		89,02	Bibliothèque nationale de France, département Littérature et art, 2000-327529
