	URL		B&W	COLUMNS	GENRE	SOUS-GENRE	TRAD	ACTES	RECUEIL	GENDER	FONT	DOUBLE	ARK CATALOGUE	DATES	AUTEURS	WD	TITRE	CONTRIBUTEURS	EDITEURS	DESCRIPTIONS	SUJETS	PROVENANCE		DROITS	NOMBRE DE VUES	CODE(S) PROJET(S)	NQA Moyen (%)	SOURCE
https://gallica.bnf.fr/ark:/12148/bpt6k5781451w/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5781451w							3					http://catalogue.bnf.fr/ark:/12148/cb31213450f	1818	Richerolle d'Avallon. Auteur du texte		Ajax furieux, tragédie en 3 actes et en vers, par M. Richerolle d'Avallon		les marchands de nouveautés (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	66	Bourgogn1	71,35	Bibliothèque nationale de France, département Littérature et art, 8-YTH-334
https://gallica.bnf.fr/ark:/12148/bpt6k6105304p/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k6105304p							5					http://catalogue.bnf.fr/ark:/12148/cb31213451s	1818	Richerolle d'Avallon. Auteur du texte		Astyanax, tragédie en 5 actes et en vers, par M. Richerolle... [Paris, Théâtre-Français, 20 mars 1789.]		chez les marchands de nouveautés (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	82		92,14	Bibliothèque nationale de France, département Littérature et art, 8-YTH-1322
https://gallica.bnf.fr/ark:/12148/bpt6k6128362m/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k6128362m							3					http://catalogue.bnf.fr/ark:/12148/cb31214832v	1812	Ricord, Alexandre (1770-1829). Auteur du texte		Le Banqueroutier du jour, comédie en 3 actes et en prose, précédée d'une 2de édition des Réflexions sur l'art théâtral... et d'une notice historique sur un comité de lecture... par Alexandre Ricord fils,...		l'auteur (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	150		96,42	Bibliothèque nationale de France, département Littérature et art, 8-YTH-1677
https://gallica.bnf.fr/ark:/12148/bpt6k316400q/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k316400q							5					http://catalogue.bnf.fr/ark:/12148/cb312150039	1852	Ricquer, Arnould. Auteur du texte		Chramne, tragédie en 5 actes, par Arnould Ricquer		Michel Lévy frères (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	94		88,4	Bibliothèque nationale de France, département Littérature et art, 8-YTH-3351
https://gallica.bnf.fr/ark:/12148/bpt6k935995q/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k935995q							1					http://catalogue.bnf.fr/ark:/12148/cb312168539	1892	Riffard, Léon (18..-19..). Auteur du texte		Pierrot baron, comédie en vers (un acte) / Léon Riffard		impr. de A. Masson (Meulan)	Avec mode texte		Gallica		domaine public ¤ public domain	46		88,09	Bibliothèque nationale de France, département Littérature et art, 8-YTH-25796
https://gallica.bnf.fr/ark:/12148/bpt6k935994b/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k935994b							2					http://catalogue.bnf.fr/ark:/12148/cb31216854n	1892	Riffard, Léon (18..-19..). Auteur du texte		Pierrot herboriste, ou les Berlingots enchantés, comédie-féerie en vers (deux actes) / Léon Riffard		impr. de A. Masson (Meulan)	Avec mode texte ¤ Opéras		Gallica		domaine public ¤ public domain	56		88,52	Bibliothèque nationale de France, département Littérature et art, 8-YTH-25675
https://gallica.bnf.fr/ark:/12148/bpt6k58333066/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k58333066				Tragi-comédie	–				M			http://catalogue.bnf.fr/ark:/12148/cb31217000r	1911	Rigal, Eugène (1856-1920). Auteur du texte		De Jodelle à Molière : tragédie, comédie, tragi-comédie / Eugène Rigal		Hachette (Paris)	Contient une table des matières ¤ Avec mode texte	Théâtre (genre littéraire) -- 16e siècle ¤ Théâtre (genre littéraire) -- 17e siècle	Gallica		domaine public ¤ public domain	329		90,35	Bibliothèque nationale de France, département Littérature et art, 8-YF-1770
https://gallica.bnf.fr/ark:/12148/bpt6k6569765m/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k6569765m							1					http://catalogue.bnf.fr/ark:/12148/cb31218347g	1840	Rimbaut, Hippolyte (1818-1888 , dramaturge). Auteur du texte ¤ Potier, Charles (1804?-1870). Auteur du texte		L'amie et l'amant, ou La confiance du mari : comédie-vaudeville en un acte / de MM. Hip. Rimbaut et Ch. Potier		L.-A. Gallet (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	12		98,5	Bibliothèque nationale de France, département Littérature et art, 4-YTH-116
https://gallica.bnf.fr/ark:/12148/bpt6k6208444q/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k6208444q							3					http://catalogue.bnf.fr/ark:/12148/cb31218348t	1835	Rimbaut, Hippolyte (1818-1888 , dramaturge). Auteur du texte		Angélina : drame en trois actes, mêlé de chants / par M. Hippolyte Rimbaut...		Barba (Paris) ¤ Bezou (Paris) ¤ Quoy (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	24		99,44	Bibliothèque nationale de France, département Littérature et art, 4-YTH-174
https://gallica.bnf.fr/ark:/12148/bpt6k6123688b/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k6123688b							1					http://catalogue.bnf.fr/ark:/12148/cb312183495	1864	Rimbaut, Hippolyte (1818-1888 , dramaturge). Auteur du texte ¤ Deslandes, Raymond (1825-1890). Auteur du texte		L'Avocat des dames, comédie-vaudeville en 1 acte, de MM. Hip. Rimbaut et Raimond Deslandes. [Paris, Palais-Royal, 18 juin 1864.]		E. Dentu (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	48		96,47	Bibliothèque nationale de France, département Littérature et art, 8-YTH-1568
https://gallica.bnf.fr/ark:/12148/bpt6k5543099c/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5543099c												http://catalogue.bnf.fr/ark:/12148/cb312183940	1862	Rimbaut, Théophile (1824-1867). Auteur du texte		La Giroflée, suivie des Saisons et de M. Tonne-de-bière, trois petites pièces comiques, par Th. Rimbaut,...		P. Lethielleux (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	40		92,09	Bibliothèque nationale de France, département Littérature et art, YF-11457
https://gallica.bnf.fr/ark:/12148/bpt6k8413541/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k8413541							3					http://catalogue.bnf.fr/ark:/12148/cb31218396p	1858	Rimbaut, Théophile (1824-1867). Auteur du texte		Le Méchant espiègle, épisode du retour de Crimée, comédie en 3 actes, par Th. Rimbaut,...		P. Lethielleux (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	50		0	Bibliothèque nationale de France, département Littérature et art, 8-YTH-11440
https://gallica.bnf.fr/ark:/12148/bpt6k4229936b/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k4229936b												http://catalogue.bnf.fr/ark:/12148/cb31220615z	1846	Risler, Mathieu. Auteur du texte		Les asiles agricoles de la Suisse, comme moyen d'éducation pour les enfants pauvres, remède contre l'envahissement du paupérisme, système de colonisation pour l'Algérie : d'après l'ouvrage allemand de Joh. Conrad Zellweger / par Mathieu Risler,...		impr. de P. Baret (Mulhouse)	Avec mode texte		Gallica		domaine public ¤ public domain	74		89,05	Bibliothèque nationale de France, département Sciences et techniques, 8-S-9101
https://gallica.bnf.fr/ark:/12148/bpt6k3194207/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k3194207												http://catalogue.bnf.fr/ark:/12148/cb31221869p	1716	Riupeirous, Théodore de (1664-1706). Auteur du texte		Hypermnestre, tragédie, par M. de***		F. Ribou (Paris)			Gallica		domaine public ¤ public domain	92		0	Bibliothèque nationale de France, département Littérature et art, 8-YTH-8809
https://gallica.bnf.fr/ark:/12148/bpt6k8797902/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k8797902							1					http://catalogue.bnf.fr/ark:/12148/cb312222996	1902	Rivaux, Lucien. Auteur du texte		Monsieur Pâtemolle : comédie-bouffe en un acte / Lucien Rivaux		(Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	16		85,9	Bibliothèque nationale de France, département Littérature et art, 4-YTH-7096
https://gallica.bnf.fr/ark:/12148/bpt6k377274r/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k377274r							2					http://catalogue.bnf.fr/ark:/12148/cb312224763	1899	Rives, F.. Auteur du texte ¤ Bordes, Charles (1863-1909). Auteur du texte		Dans les bosquets, comédie de salon en 2 actes, en vers... [Barbezieux, 8 avril 1899.]		E. Privat (Toulouse)			Gallica		domaine public ¤ public domain	68	MidiPyren1	0	Bibliothèque nationale de France, département Littérature et art, 8-YTH-28932
https://gallica.bnf.fr/ark:/12148/bpt6k1280592t/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1280592t												http://catalogue.bnf.fr/ark:/12148/cb31224205h	1683	Robbe, Jacques (1643-1721). Auteur du texte		La rapinière, ou L'intéressé , comédie, par M. de Barquebois. Avec les vers retranchés		E. Lucas (Paris)			Gallica		domaine public ¤ public domain	116		0	Bibliothèque nationale de France, département Arts du spectacle, RESERVE 8-RF-3701 (3)
https://gallica.bnf.fr/ark:/12148/bpt6k5628387f/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5628387f							1					http://catalogue.bnf.fr/ark:/12148/cb312256155	1823	Robert, Louis (01). Auteur du texte		L'Agenda, ou le Barbier maître de danse, folie-vaudeville en 1 acte, par M. L. Robert... [Paris, Ambigu-comique, 14 octobre 1823.]		Sanson (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	38		91,9	Bibliothèque nationale de France, département Littérature et art, 8-YTH-287
https://gallica.bnf.fr/ark:/12148/bpt6k9779794q/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k9779794q												http://catalogue.bnf.fr/ark:/12148/cb31225697b	1845	Robert, Louis-Joseph-Marie (1771-1850). Auteur du texte		Guide du magnanier, d'après un nouvel aperçu physiologique, sur la muscardine, considérée comme le typhus des magnaneries : manuel... / par L.-J.-M. Robert,...		Repos (Digne)	Avec mode texte		Gallica		domaine public ¤ public domain	92		98,5	Bibliothèque nationale de France, département Sciences et techniques, S-33784
https://gallica.bnf.fr/ark:/12148/bpt6k6121199s/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k6121199s							1					http://catalogue.bnf.fr/ark:/12148/cb312262279	1866	Robert-Dutertre, François Marie (1815-1898). Auteur du texte		Les Angoisses d'un mari sexagénaire, comédie en 1 acte, en vers, par F.-M. Robert-Dutertre,...		impr. de L. Moreau (Laval)	Avec mode texte		Gallica		domaine public ¤ public domain	52		97,39	Bibliothèque nationale de France, département Littérature et art, 8-YTH-949
https://gallica.bnf.fr/ark:/12148/bpt6k108390d/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k108390d							5					http://catalogue.bnf.fr/ark:/12148/cb312262786	1868	Adenis, Jules (1821-1900). Auteur du texte ¤ Robert-Houdin, Jean-Eugène (1805-1871). Auteur du texte ¤ Gastineau, Octave (1824-1878). Auteur du texte		La czarine : drame en cinq actes et huit tableaux / par Jules Adenis et Octave Gastineau. L'automate, joueur d'échecs / par M. Robert-Houdin		Michel-Lévy frères (Paris)	[Représentation. Paris, théâtre de l'Ambigu-comique. 1868-05-30] ¤ Comprend : L'automate, joueur d'échecs		Gallica		domaine public ¤ public domain	109		0	Bibliothèque nationale de France, département Fonds du service reproduction, 8 Yth 4320
https://gallica.bnf.fr/ark:/12148/bd6t5374772q/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bd6t5374772q							2					http://catalogue.bnf.fr/ark:/12148/cb312275021	1838	Robillard D Avrigny, Gustave (dit Gustave et Davrigny). Auteur du texte ¤ Dupeuty, Charles (1798-1865). Auteur du texte ¤ Avrigny, Charles-Joseph Loeillard d' (1760-1823). Auteur du texte ¤ Fontan, Louis-Marie (1801-1839). Auteur du texte		Arthur, ou Seize ans après, drame-vaudeville en 2 actes, par MM. Dupeuty, Fontan et Davrigny, musique de M. Doche... [Paris, Vaudeville, 12 avril 1838.]		Marchant ((Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	34		87,69	Bibliothèque nationale de France, département Littérature et art, YF-454 (1)
https://gallica.bnf.fr/ark:/12148/bpt6k19133848/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k19133848							5					http://catalogue.bnf.fr/ark:/12148/cb31229780v	1904	Rochard, Émile (1851-1918). Auteur du texte ¤ Mary, Jules (1851-1922). Auteur du texte		Les Dernières cartouches, drame en 5 actes et 10 tableaux. [Paris, Ambigu-comique, 14 janvier 1903.] / Jules Mary et Émile Rochard		P.-V. Stock (Paris)			Gallica		domaine public ¤ public domain	185		0	Bibliothèque nationale de France, département Littérature et art, 8-YTH-30776
https://gallica.bnf.fr/ark:/12148/bpt6k9633521x/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k9633521x							1					http://catalogue.bnf.fr/ark:/12148/cb31230253m	1846	Decomberousse, Alexis (1793-1862). Auteur du texte ¤ Roche, Eugène (1808-1870). Auteur du texte		L'homme qui se cherche : comédie-vaudeville en un acte / par MM. Decomberousse et Roche...		Beck (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	22		98,5	Bibliothèque nationale de France, département Littérature et art, Z ROTHSCHILD-7888
https://gallica.bnf.fr/ark:/12148/bpt6k5539969x/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5539969x												http://catalogue.bnf.fr/ark:/12148/cb312303171	1832	Roche, Hercule de. Auteur du texte		De la Force comme moyen de gouvernement, par Hercule de Roche		Charpentier (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	26		99,98	Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-LB51-1393
https://gallica.bnf.fr/ark:/12148/bpt6k61192325/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k61192325							1					http://catalogue.bnf.fr/ark:/12148/cb31230494r	1858	Roche, Paul (auteur dramatique). Auteur du texte ¤ Renaud (02). Auteur du texte		L'Auberge de la Côte d'or, vaudeville en 1 acte, par M. Paul Roche,... couplets de M. Renaud,... musique de M. Kriesel,... [Paris, 5 mai 1858.]		impr. de C. Jouaust (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	50		96,38	Bibliothèque nationale de France, département Littérature et art, 8-YTH-1408
https://gallica.bnf.fr/ark:/12148/bpt6k6121444v/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k6121444v							2					http://catalogue.bnf.fr/ark:/12148/cb31230709h	1834	Rochefort, Edmond (1790-1871). Auteur du texte ¤ Decomberousse, Alexis (1793-1862). Auteur du texte		L'Aspirant de marine, opéra-comique en 2 actes, paroles de MM. Rochefort et Alexis de Comberousse, musique de M. Théodore Labare... [Paris, Opéra-comique, 15 juin 1833]	Labarre, Théodore (1805-1870). Compositeur	Marchant (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	46		92,8	Bibliothèque nationale de France, département Littérature et art, 8-YTH-1291
https://gallica.bnf.fr/ark:/12148/bpt6k6129604h/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k6129604h							1					http://catalogue.bnf.fr/ark:/12148/cb312307112	1811	Rochefort, Edmond (1790-1871). Auteur du texte ¤ Maillard, Théodore (17..-18..). Auteur du texte		L'Auberge du perroquet, ou la Barrière des martyrs, vaudeville en 1 acte... par MM. Théodore [Maillard] et Edmond [Rochefort]... [Paris, Jeux gymniques, 26 février 1812.]		Barba (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	26		92,31	Bibliothèque nationale de France, département Littérature et art, 8-YTH-1416
https://gallica.bnf.fr/ark:/12148/bpt6k6459175d/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k6459175d							3					http://catalogue.bnf.fr/ark:/12148/cb31230713r	1841	Bayard, Jean-François-Alfred (1796-1853). Auteur du texte ¤ Rochefort, Edmond (1790-1871). Auteur du texte		La belle Tourneuse : vaudeville historique en trois actes / par MM. Bayard et Rochefort		Henriot (Paris)	Collection : La Mosaïque : recueil de pièces nouvelles , n° 20 ¤ Collection : La Mosaïque , n° 20 ¤ Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	28		99,7	Bibliothèque nationale de France, département Littérature et art, 4-YTH-385
https://gallica.bnf.fr/ark:/12148/bd6t541992675/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bd6t541992675							1					http://catalogue.bnf.fr/ark:/12148/cb312307321	1838	Rochefort, Edmond (1790-1871). Auteur du texte ¤ Dupeuty, Charles (1798-1865). Auteur du texte		La Folie Beaujon, ou l'Enfant du mystère, vaudeville en 1 acte, par MM. Dupeuty et Rochefort... [Paris, Vaudeville, 27 décembre 1837.]		Marchant ((Paris)	Opéras-comiques		Gallica		domaine public ¤ public domain	16		0	Bibliothèque nationale de France, département Littérature et art, YF-452 (17)
https://gallica.bnf.fr/ark:/12148/bd6t54200196h/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bd6t54200196h							2					http://catalogue.bnf.fr/ark:/12148/cb312307352	1834	Rochefort, Edmond (1790-1871). Auteur du texte ¤ Cogniard frères. Auteur du texte		Le For-L'Évêque, vaudeville anecdotique en 2 actes, de MM. Rochefort et Cogniard frères... [Paris, Vaudeville, 24 novembre 1834.]. Numéro 96,Tome 4		Marchant (Paris)	Opéras-comiques		Gallica		domaine public ¤ public domain	24		0	Bibliothèque nationale de France, département Littérature et art, YF-437 (21)
https://gallica.bnf.fr/ark:/12148/bpt6k5740857b/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5740857b												http://catalogue.bnf.fr/ark:/12148/cb312307592	1826	Rochefort, Edmond (1790-1871). Auteur du texte ¤ Lassagne, Espérance Hippolyte (1786?-1856). Auteur du texte ¤ Brisset, Mathurin-Joseph (1792-1856). Auteur du texte		La pêche de Vulcain, ou L'île des fleuves , à-propos mêlé de vaudevilles, à l'occasion du ballet de Mars et Vénus, par MM. Rochefort, Lassagne et ***		A.-G. Brunet (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	39		91,55	Bibliothèque nationale de France, département Littérature et art, 8-YTH-13678
https://gallica.bnf.fr/ark:/12148/bpt6k30452050/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k30452050							3					http://catalogue.bnf.fr/ark:/12148/cb31230762z	1836	Rochefort, Edmond (1790-1871). Auteur du texte ¤ Artois, Achille d' (1791-1868). Auteur du texte		Scipion, ou Le beau-père : comédie-vaudeville en trois actes / par M. Rochefort...		Nobis (Paris)	Collection : Musée dramatique , I ¤ Collection : Musée dramatique , I ¤ Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	56		86,83	Bibliothèque nationale de France, département Littérature et art, YF-10436 (19-20)
https://gallica.bnf.fr/ark:/12148/bpt6k9808425f/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k9808425f							1					http://catalogue.bnf.fr/ark:/12148/cb312307639	1825	Rochefort, Edmond (1790-1871). Auteur du texte ¤ Lassagne, Espérance Hippolyte (1786?-1856). Auteur du texte ¤ Brisset, Mathurin-Joseph (1792-1856). Auteur du texte		Les Singes, ou La parade dans le salon , vaudeville en un acte, par MM. Rochefort, Brisset et Lassagne		Duvernois (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	48		98,5	Bibliothèque nationale de France, département Littérature et art, 8-YTH-16542
https://gallica.bnf.fr/ark:/12148/bpt6k30464888/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k30464888							1					http://catalogue.bnf.fr/ark:/12148/cb312307681	1838	Duval, Georges-Louis-Jacques (1772-1853). Auteur du texte ¤ Rochefort, Edmond (1790-1871). Auteur du texte		Werther, ou Les égarements d'un coeur sensible : drame historique en un acte, mêlé de couplets / par MM. Georges Duval et Rochefort...		J.-N. Barba (Paris)	Collection : La France dramatique au XIXe siècle ¤ Collection : La France dramatique au XIXe siècle ¤ Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	14		87,4	Bibliothèque nationale de France, département Littérature et art, YF-1119 (16)
https://gallica.bnf.fr/ark:/12148/bpt6k71964c/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k71964c							5					http://catalogue.bnf.fr/ark:/12148/cb31230773m	1782	Dubois de Rochefort, Guillaume (1731-1788). Auteur du texte		Électre , tragédie en 5 actes, imitée de Sophocle, par M. de Rochefort,...	Sophocle (0496?-0406 av. J.-C.). Auteur adapté ¤ Gossec, François-Joseph (1734-1829). Compositeur	Lambert et Baudouin (Paris)			Gallica		domaine public ¤ public domain	118		58,7	Bibliothèque nationale de France, Rés. Z. Beuchot-1736
https://gallica.bnf.fr/ark:/12148/bpt6k5624501c/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5624501c							5					http://catalogue.bnf.fr/ark:/12148/cb312307770	1781	Brancas, Louis-Léon-Félicité (1733-1824 , duc de). Auteur du texte		Jocaste , tragédie en cinq actes		G. Debure l'aîné (Paris)	[Jocaste (français)] ¤ Avec mode texte		Gallica		domaine public ¤ public domain	80		85,91	Bibliothèque nationale de France, département Littérature et art, 8-YTH-9671
https://gallica.bnf.fr/ark:/12148/bpt6k164384x/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k164384x							2					http://catalogue.bnf.fr/ark:/12148/cb312308538	1863	Rochefort, Henri (1831-1913). Auteur du texte ¤ Grangé, Eugène (1810-1887). Auteur du texte		Les Secrets du Grand Albert, comédie en 2 actes, mêlée de couplets, de MM. Eugène Grangé et Henri Rochefort... [Paris, Variétés, 31 janvier 1863.]		E. Dentu (Paris)	Opéras-comiques		Gallica		domaine public ¤ public domain	72		0	Bibliothèque nationale de France, département Littérature et art, 8-YTH-16260
https://gallica.bnf.fr/ark:/12148/bd6t53320721/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bd6t53320721							1					http://catalogue.bnf.fr/ark:/12148/cb31230960t	1897	Rochemont, Antonine L. de (Bonne). Auteur du texte		Ruse de valets, comédie en 1 acte, en vers, genre italien, par la Bonne Antonine L. de Rochemont		P.-V. Stock (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	40		84,38	Musée de l'horlogerie et du décolletage de Cluses, 2021-245798
https://gallica.bnf.fr/ark:/12148/bpt6k1511183k/f20.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1511183k							3					http://catalogue.bnf.fr/ark:/12148/cb312316351	1787	Rochon de Chabannes, Marc-Antoine-Jacques (1730-1800). Auteur du texte		Alcindor , opéra-féerie en 3 actes	Dezède (1740?-1792). Auteur ou responsable intellectuel	impr. de P. de Lormel (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	70		78,76	Bibliothèque nationale de France, département Réserve des livres rares, RES-YF-1705
https://gallica.bnf.fr/ark:/12148/bpt6k74377s/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k74377s												http://catalogue.bnf.fr/ark:/12148/cb31231665z	1754	Rochon de Chabannes, Marc-Antoine-Jacques (1730-1800). Auteur du texte		La péruvienne , opéra-comique, par M. Rochon de Chabannes		Duchesne (Paris)	Opéras-comiques		Gallica		domaine public ¤ public domain	40		40,65	Bibliothèque nationale de France, département Littérature et art, Yf-5925
https://gallica.bnf.fr/ark:/12148/bpt6k834531/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k834531							2					http://catalogue.bnf.fr/ark:/12148/cb312316669	1796-1797	Rochon de Chabannes, Marc-Antoine-Jacques (1730-1800). Auteur du texte		Les prétendus , comédie-lyrique en 2 actes et en vers... Paroles de ***, musique du C. Le Moine		Roullet (Paris)	Opéras		Gallica		domaine public ¤ public domain	32		0	Bibliothèque nationale de France, département Littérature et art, 8-Yth-14665
https://gallica.bnf.fr/ark:/12148/bd6t5753013x/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bd6t5753013x							1					http://catalogue.bnf.fr/ark:/12148/cb31231671w	1769	Rochon de Chabannes, Marc-Antoine-Jacques (1730-1800). Auteur du texte		Les Valets maîtres de la maison, comédie en 1 acte et en prose, par M. Rochon de Chabannes. [Paris, les Comédiens français ordinaires du Roi, 11 février 1768.]		Vve Duchesne (Paris)	Avec mode texte		Gallica		domaine public ¤ public domain	84		82,22	Bibliothèque nationale de France, département Arts du spectacle, 8-RT-1637
https://gallica.bnf.fr/ark:/12148/bpt6k74349j/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k74349j							1					http://catalogue.bnf.fr/ark:/12148/cb31231686x	1753	Rochon de La Vallette (17..?-1758?). Auteur du texte		La coupe enchantée , opéra-comique en 1 acte, par M. Rochon de La Valette		Duchesne (Paris)	Opéras-comiques		Gallica		domaine public ¤ public domain	60		48,18	Bibliothèque nationale de France, département Littérature et art, Yf-5918
https://gallica.bnf.fr/ark:/12148/bpt6k74362r/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k74362r												http://catalogue.bnf.fr/ark:/12148/cb31231688m	1754	Rochon de La Vallette (17..?-1758?). Auteur du texte		L'école des tuteurs , opéra-comique, par M. Rochon de La Valette,...		Duchesne (Paris)	Opéras-comiques		Gallica		domaine public ¤ public domain	48		56,75	Bibliothèque nationale de France, département Littérature et art, Yf-5922
https://gallica.bnf.fr/ark:/12148/bpt6k74352f/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k74352f							1					http://catalogue.bnf.fr/ark:/12148/cb312316905	1753	Rochon de La Vallette (17..?-1758?). Auteur du texte ¤ Rochon de Chabannes, Marc-Antoine-Jacques (1730-1800). Auteur du texte		Les filles , opéra-comique ballet en 1 acte		Duchesne (Paris)	Opéras-comiques		Gallica		domaine public ¤ public domain	29		0	Bibliothèque nationale de France, département Littérature et art, Yf-5920
https://gallica.bnf.fr/ark:/12148/bpt6k12698530/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k12698530												http://catalogue.bnf.fr/ark:/12148/cb312320317	1899	Rod, Édouard (1857-1910). Auteur du texte		Nouvelles études sur le XIXe siècle : Alphonse Daudet , M. Anatole France , Victor Hugo et nos contemporains , Émile Hennequin , M. Arnold Boecklin , Schopenhauer et ses correspondants , une tragédie de M. Sudermann , M. A. Fogazzaro , l'Idéalisme contemporain, les moeurs et la littérature d'information / Édouard Rod		Perrin (Paris)	Contient une table des matières ¤ Avec mode texte		Gallica		domaine public ¤ public domain	363		92,27	Bibliothèque nationale de France, département Littérature et art, 8-Z-14932
https://gallica.bnf.fr/ark:/12148/bpt6k5534062c/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k5534062c												http://catalogue.bnf.fr/ark:/12148/cb31232627n	1868	Rodière, Aimé (1810-1874). Auteur du texte		La morale en comédies / par A. Rodière,...		E. Privat (Toulouse)	Contient une table des matières ¤ Avec mode texte		Gallica		domaine public ¤ public domain	408	MidiPyren1	97,13	Bibliothèque nationale de France, département Littérature et art, YF-11470
https://gallica.bnf.fr/ark:/12148/bpt6k61383476/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k61383476							5					http://catalogue.bnf.fr/ark:/12148/cb31233020t	1890	Rodrigues, Hippolyte (1812-1898). Auteur du texte		Philippe II, drame en 5 actes et 8 tableaux. 1587... / Hippolyte Rodrigues		impr. de Hollier-Larousse (Paris)	Avec mode texte ¤ Opéras-comiques		Gallica		domaine public ¤ public domain	122		97,08	Bibliothèque nationale de France, département Littérature et art, 4-YF-60
